Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",23.0,NBA,SG,4.0,0.0,7.0,10.3,30.9,0.33,5.1,20.6,0.25,5.1,10.3,0.5,0.0,0.0,,0.0,5.1,5.1,10.3,5.1,5.1,5.1,5.1,25.7
2012,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",24.0,NBA,SG,14.0,12.0,289.0,4.7,11.3,0.42,2.5,7.2,0.34,2.2,4.1,0.55,0.9,1.2,0.7,0.4,5.2,5.6,1.9,0.9,1.2,1.9,3.0,12.8
2013,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",25.0,NBA,SG,21.0,21.0,669.0,4.5,10.0,0.45,3.0,6.1,0.48,1.5,3.9,0.39,0.6,0.8,0.8,1.0,3.7,4.7,1.7,1.2,1.2,1.0,2.7,12.5
2014,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",26.0,NBA,SG,23.0,23.0,529.0,5.3,10.8,0.49,3.3,6.9,0.48,2.0,3.9,0.52,0.6,0.7,0.82,0.6,4.1,4.7,1.4,2.2,1.2,1.4,3.4,14.5
2015,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",27.0,NBA,SG,7.0,7.0,204.0,3.7,10.8,0.34,2.1,7.1,0.3,1.6,3.7,0.43,0.7,1.1,0.67,1.2,2.6,3.9,2.6,1.2,1.2,0.9,2.1,10.2
2016,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",28.0,NBA,SG,10.0,10.0,267.0,4.0,8.6,0.47,3.2,6.3,0.51,0.8,2.3,0.35,0.3,0.4,0.67,0.0,4.2,4.2,0.9,2.8,1.1,0.8,2.7,11.6
2017,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",29.0,NBA,SG,16.0,16.0,436.0,3.7,9.2,0.4,2.1,6.3,0.34,1.6,2.9,0.54,0.7,1.2,0.57,1.1,3.6,4.7,1.9,0.8,1.2,1.4,2.5,10.2
2018,27,1099,SAS,San Antonio Spurs,Danny Green,"June 22, 1987",30.0,NBA,SG,5.0,5.0,103.0,2.8,10.5,0.27,1.7,7.0,0.25,1.0,3.5,0.3,0.0,0.0,,1.4,2.4,3.8,0.3,0.3,1.4,0.7,2.8,7.3
2019,28,1099,TOR,Toronto Raptors,Danny Green,"June 22, 1987",31.0,NBA,SG,24.0,24.0,684.0,2.8,8.2,0.34,2.1,6.3,0.33,0.7,1.9,0.39,1.1,1.2,0.91,0.9,3.7,4.6,1.4,1.6,0.6,1.4,3.2,8.7
2020,14,1099,LAL,Los Angeles Lakers,Danny Green,"June 22, 1987",32.0,NBA,SG,21.0,21.0,525.0,4.0,11.7,0.35,2.7,7.9,0.34,1.4,3.8,0.36,0.7,1.0,0.67,1.7,2.8,4.5,1.8,1.4,1.1,0.8,3.3,11.5
