Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,26.0,MIA,NBA,C,3.0,3.0,117.0,19.0,35.0,0.543,0.0,0.0,,19.0,35.0,0.543,0.543,24.0,32.0,0.75,11.0,19.0,30.0,4.0,1.0,5.0,9.0,15.0,62.0
1994,28.0,MIA,NBA,C,5.0,3.0,165.0,14.0,32.0,0.438,0.0,0.0,,14.0,32.0,0.438,0.438,13.0,23.0,0.565,19.0,28.0,47.0,8.0,4.0,7.0,11.0,22.0,41.0
1997,31.0,ORL,NBA,C,3.0,3.0,86.0,7.0,22.0,0.318,0.0,0.0,,7.0,22.0,0.318,0.318,5.0,7.0,0.714,5.0,11.0,16.0,0.0,1.0,3.0,4.0,10.0,19.0
1998,32.0,NJN,NBA,C,3.0,0.0,37.0,7.0,9.0,0.778,0.0,0.0,,7.0,9.0,0.778,0.778,4.0,6.0,0.667,3.0,6.0,9.0,0.0,1.0,0.0,4.0,4.0,18.0
