Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",23.0,NBA,SG,82,,1973,7.1,13.5,0.52,0.1,0.5,0.25,7.0,13.0,0.53,2.6,3.3,0.78,2.4,3.0,5.4,5.2,2.0,0.9,3.3,5.0,16.9,,108,106
1981,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",24.0,NBA,SG,81,,2625,5.7,11.6,0.49,0.1,0.3,0.21,5.6,11.3,0.5,2.1,2.7,0.78,2.2,3.8,6.0,5.9,2.4,1.4,2.9,4.4,13.6,,106,105
1982,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",25.0,NBA,SG,76,14.0,2197,8.1,15.7,0.52,0.0,0.4,0.12,8.1,15.3,0.53,2.9,3.6,0.81,1.8,3.9,5.7,4.9,2.5,1.3,3.2,4.6,19.2,,109,106
1983,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",26.0,NBA,SG,82,3.0,2148,5.7,10.7,0.54,0.1,0.5,0.24,5.6,10.2,0.55,2.2,2.8,0.78,1.8,4.1,5.9,6.8,2.5,1.1,2.8,4.5,13.8,,114,105
1984,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",27.0,NBA,SG,82,9.0,2387,5.3,10.6,0.5,0.7,2.3,0.31,4.6,8.3,0.55,3.0,3.6,0.84,1.0,4.1,5.1,9.3,2.2,1.3,2.9,5.2,14.3,,118,107
1985,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",28.0,NBA,SG,82,20.0,2189,5.9,12.6,0.46,0.7,2.6,0.28,5.1,10.0,0.51,2.4,2.8,0.86,1.2,4.2,5.4,9.1,2.0,1.0,3.3,4.4,14.9,,110,108
1986,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",29.0,NBA,SG,82,15.0,2269,5.6,12.5,0.45,1.3,3.4,0.39,4.3,9.1,0.48,3.0,3.5,0.86,0.9,4.1,5.0,9.6,1.8,0.9,3.1,4.9,15.6,,114,107
1987,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",30.0,NBA,SG,82,2.0,2253,6.8,15.4,0.44,1.9,4.8,0.38,4.9,10.6,0.46,2.6,3.1,0.85,1.2,4.1,5.3,7.8,1.6,0.9,2.1,4.2,18.0,,117,108
1988,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",31.0,NBA,SG,61,8.0,1793,5.1,13.0,0.39,1.5,4.8,0.32,3.6,8.2,0.43,2.6,3.1,0.86,1.4,4.8,6.2,7.8,1.8,0.7,2.7,3.7,14.4,,107,108
1989,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",32.0,NBA,SG,80,13.0,1943,5.3,12.2,0.43,2.0,5.2,0.38,3.3,7.0,0.47,2.0,2.3,0.87,0.8,3.9,4.7,7.7,1.8,0.8,2.3,4.6,14.5,,115,109
1990,14,603,LAL,Los Angeles Lakers,Michael Cooper,"April 15, 1956",33.0,NBA,SG,80,10.0,1851,5.1,13.3,0.39,1.3,4.2,0.32,3.8,9.0,0.42,2.2,2.5,0.88,1.6,4.5,6.1,5.8,1.8,1.0,2.5,5.5,13.9,,104,108
