Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,23.0,SAS,NBA,SF,1.0,0.0,14.0,0.0,10.3,0.0,0.0,0.0,,0.0,10.3,0.0,0.0,0.0,,0.0,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0
1989,26.0,PHO,NBA,SF,12.0,12.0,310.0,5.2,10.0,0.523,0.0,0.0,,5.2,10.0,0.523,2.2,2.9,0.76,5.0,4.9,9.9,3.0,2.8,0.5,1.6,4.3,12.7
1992,29.0,UTA,NBA,SF,16.0,0.0,447.0,5.6,11.0,0.504,0.0,0.2,0.0,5.6,10.9,0.511,3.4,4.3,0.778,3.1,3.9,7.1,1.4,1.0,0.2,1.4,3.6,14.5
1993,30.0,UTA,NBA,SF,5.0,0.0,161.0,5.4,11.2,0.48,0.0,0.0,,5.4,11.2,0.48,2.5,3.8,0.647,3.6,4.9,8.5,2.0,0.7,0.2,1.6,3.4,13.2
1994,31.0,UTA,NBA,SF,16.0,11.0,413.0,3.6,9.2,0.387,0.3,1.0,0.333,3.2,8.2,0.394,1.2,1.3,0.933,2.2,4.7,6.9,1.3,1.8,0.3,1.0,2.7,8.7
1995,32.0,ATL,NBA,SF,3.0,2.0,79.0,5.5,11.8,0.462,0.9,2.7,0.333,4.6,9.1,0.5,3.6,4.1,0.889,2.7,1.8,4.6,0.9,0.9,0.5,0.9,4.6,15.5
1996,33.0,MIA,NBA,SF,2.0,0.0,34.0,1.1,5.3,0.2,0.0,0.0,,1.1,5.3,0.2,3.2,4.2,0.75,4.2,3.2,7.4,1.1,2.1,0.0,1.1,3.2,5.3
1997,34.0,ATL,NBA,SF,10.0,10.0,364.0,4.2,9.1,0.457,1.3,3.7,0.351,2.9,5.4,0.527,0.9,0.9,1.0,1.2,3.1,4.3,2.0,0.4,0.2,1.4,2.9,10.5
1998,35.0,ATL,NBA,SF,4.0,4.0,113.0,2.2,8.0,0.28,0.3,1.9,0.167,1.9,6.1,0.316,0.0,0.0,,1.0,3.8,4.8,1.3,1.9,0.3,1.0,3.2,4.8
1999,36.0,ATL,NBA,SF,9.0,4.0,268.0,4.0,9.7,0.417,0.8,3.1,0.261,3.2,6.6,0.49,0.4,0.5,0.75,0.9,3.5,4.4,2.1,0.8,0.0,1.1,2.7,9.3
