Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,27,609,SAS,San Antonio Spurs,Tyrone Corbin,"December 31, 1962",23.0,NBA,SF,1.0,0.0,14.0,0.0,10.3,0.0,0.0,0.0,,0.0,10.3,0.0,0.0,0.0,,0.0,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0
1989,24,609,PHO,Phoenix Suns,Tyrone Corbin,"December 31, 1962",26.0,NBA,SF,12.0,12.0,310.0,5.2,10.0,0.52,0.0,0.0,,5.2,10.0,0.52,2.2,2.9,0.76,5.0,4.9,9.9,3.0,2.8,0.5,1.6,4.3,12.7
1992,29,609,UTA,Utah Jazz,Tyrone Corbin,"December 31, 1962",29.0,NBA,SF,16.0,0.0,447.0,5.6,11.0,0.5,0.0,0.2,0.0,5.6,10.9,0.51,3.4,4.3,0.78,3.1,3.9,7.1,1.4,1.0,0.2,1.4,3.6,14.5
1993,29,609,UTA,Utah Jazz,Tyrone Corbin,"December 31, 1962",30.0,NBA,SF,5.0,0.0,161.0,5.4,11.2,0.48,0.0,0.0,,5.4,11.2,0.48,2.5,3.8,0.65,3.6,4.9,8.5,2.0,0.7,0.2,1.6,3.4,13.2
1994,29,609,UTA,Utah Jazz,Tyrone Corbin,"December 31, 1962",31.0,NBA,SF,16.0,11.0,413.0,3.6,9.2,0.39,0.3,1.0,0.33,3.2,8.2,0.39,1.2,1.3,0.93,2.2,4.7,6.9,1.3,1.8,0.3,1.0,2.7,8.7
1995,1,609,ATL,Atlanta Hawks,Tyrone Corbin,"December 31, 1962",32.0,NBA,SF,3.0,2.0,79.0,5.5,11.8,0.46,0.9,2.7,0.33,4.6,9.1,0.5,3.6,4.1,0.89,2.7,1.8,4.6,0.9,0.9,0.5,0.9,4.6,15.5
1996,16,609,MIA,Miami Heat,Tyrone Corbin,"December 31, 1962",33.0,NBA,SF,2.0,0.0,34.0,1.1,5.3,0.2,0.0,0.0,,1.1,5.3,0.2,3.2,4.2,0.75,4.2,3.2,7.4,1.1,2.1,0.0,1.1,3.2,5.3
1997,1,609,ATL,Atlanta Hawks,Tyrone Corbin,"December 31, 1962",34.0,NBA,SF,10.0,10.0,364.0,4.2,9.1,0.46,1.3,3.7,0.35,2.9,5.4,0.53,0.9,0.9,1.0,1.2,3.1,4.3,2.0,0.4,0.2,1.4,2.9,10.5
1998,1,609,ATL,Atlanta Hawks,Tyrone Corbin,"December 31, 1962",35.0,NBA,SF,4.0,4.0,113.0,2.2,8.0,0.28,0.3,1.9,0.17,1.9,6.1,0.32,0.0,0.0,,1.0,3.8,4.8,1.3,1.9,0.3,1.0,3.2,4.8
1999,1,609,ATL,Atlanta Hawks,Tyrone Corbin,"December 31, 1962",36.0,NBA,SF,9.0,4.0,268.0,4.0,9.7,0.42,0.8,3.1,0.26,3.2,6.6,0.49,0.4,0.5,0.75,0.9,3.5,4.4,2.1,0.8,0.0,1.1,2.7,9.3
