Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,21,1953,SEA,Seattle Supersonics,Nate McMillan,"August 3, 1964",22.0,NBA,PG,14,14,356,2.7,6.3,0.44,0.0,0.0,,2.7,6.3,0.44,1.7,2.4,0.71,1.3,4.1,5.5,11.3,1.4,1.0,2.6,4.2,7.2
1988,21,1953,SEA,Seattle Supersonics,Nate McMillan,"August 3, 1964",23.0,NBA,PG,5,5,127,3.4,9.9,0.34,0.0,0.3,0.0,3.4,9.6,0.35,2.6,4.0,0.64,1.7,4.3,6.0,9.4,0.6,0.9,2.3,3.1,9.4
1989,21,1953,SEA,Seattle Supersonics,Nate McMillan,"August 3, 1964",24.0,NBA,PG,8,7,200,3.4,7.2,0.48,0.0,0.4,0.0,3.4,6.8,0.5,2.9,4.5,0.64,1.6,2.9,4.5,11.3,1.8,0.9,3.4,3.8,9.7
1991,21,1953,SEA,Seattle Supersonics,Nate McMillan,"August 3, 1964",26.0,NBA,SG,5,0,95,2.3,8.7,0.26,0.0,0.8,0.0,2.3,8.0,0.29,0.8,1.5,0.5,2.3,4.5,6.8,8.3,2.3,0.4,1.1,5.7,5.3
1992,21,1953,SEA,Seattle Supersonics,Nate McMillan,"August 3, 1964",27.0,NBA,PG,9,2,246,5.1,12.1,0.42,0.9,3.8,0.23,4.2,8.3,0.51,1.5,2.0,0.71,2.0,2.8,4.8,9.2,2.3,0.4,3.2,5.1,12.6
1993,21,1953,SEA,Seattle Supersonics,Nate McMillan,"August 3, 1964",28.0,NBA,PG,19,2,415,3.0,8.9,0.34,0.4,2.1,0.21,2.6,6.9,0.38,1.4,2.6,0.53,1.8,4.0,5.8,8.9,3.5,1.0,2.2,4.7,7.9
1994,21,1953,SEA,Seattle Supersonics,Nate McMillan,"August 3, 1964",29.0,NBA,PG,5,0,109,2.6,8.3,0.32,1.3,3.6,0.36,1.3,4.6,0.29,0.3,1.3,0.25,2.0,3.3,5.3,3.3,2.0,0.3,1.7,5.9,6.9
1995,21,1953,SEA,Seattle Supersonics,Nate McMillan,"August 3, 1964",30.0,NBA,PG,4,4,113,2.5,7.3,0.35,0.3,2.5,0.12,2.2,4.8,0.47,0.6,0.6,1.0,2.2,3.5,5.7,9.2,3.2,0.6,2.2,4.1,6.1
1996,21,1953,SEA,Seattle Supersonics,Nate McMillan,"August 3, 1964",31.0,NBA,PG,19,0,385,2.6,6.5,0.41,1.8,3.7,0.48,0.8,2.7,0.31,0.8,1.3,0.64,1.2,5.3,6.5,4.9,2.2,0.5,1.9,3.2,7.9
1997,21,1953,SEA,Seattle Supersonics,Nate McMillan,"August 3, 1964",32.0,NBA,PG,3,0,41,0.0,1.8,0.0,0.0,1.8,0.0,0.0,0.0,,0.0,0.0,,0.9,3.5,4.4,2.6,0.9,0.0,1.8,9.7,0.0
1998,21,1953,SEA,Seattle Supersonics,Nate McMillan,"August 3, 1964",33.0,NBA,SG,7,0,99,2.2,6.5,0.33,0.7,4.4,0.17,1.5,2.2,0.67,0.7,0.7,1.0,0.7,5.1,5.8,5.5,1.1,0.7,0.7,6.2,5.8
