PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Luke Ridnour,31.0,82,82.0,2474,367,811,0.45299999999999996,66,212,0.311,301,599,0.503,0.493,139,164,0.848,41,165,206,311,82,15,130,187,939
Andrei Kirilenko,31.0,64,64.0,2034,284,560,0.507,35,120,0.292,249,440,0.5660000000000001,0.5379999999999999,188,250,0.752,102,260,362,177,96,62,119,82,791
Dante Cunningham,25.0,80,9.0,2010,314,671,0.46799999999999997,0,6,0.0,314,665,0.47200000000000003,0.46799999999999997,67,103,0.65,142,266,408,67,84,38,56,153,695
Nikola Peković,27.0,62,62.0,1959,385,741,0.52,0,0,,385,741,0.52,0.52,241,324,0.7440000000000001,230,315,545,53,43,50,101,143,1011
Derrick Williams,21.0,78,56.0,1916,338,786,0.43,65,196,0.332,273,590,0.46299999999999997,0.47100000000000003,192,272,0.706,96,334,430,46,44,37,101,127,933
Alexey Shved,24.0,77,16.0,1840,236,635,0.37200000000000005,85,288,0.295,151,347,0.435,0.439,108,150,0.72,41,134,175,286,54,27,147,117,665
J.J. Barea,28.0,74,2.0,1713,316,758,0.41700000000000004,97,280,0.34600000000000003,219,478,0.45799999999999996,0.48100000000000004,105,134,0.784,34,173,207,294,32,0,145,131,834
Ricky Rubio,22.0,57,47.0,1691,185,514,0.36,27,92,0.293,158,422,0.374,0.386,211,264,0.799,44,185,229,418,137,5,172,143,608
Greg Stiemsma,27.0,76,19.0,1209,127,278,0.457,0,0,,127,278,0.457,0.457,53,69,0.768,61,200,261,30,44,90,59,184,307
Mickaël Gelabale,29.0,36,13.0,644,72,139,0.518,16,52,0.308,56,87,0.644,0.5760000000000001,21,24,0.875,32,67,99,26,16,4,16,47,181
Kevin Love,24.0,18,18.0,618,105,298,0.35200000000000004,20,92,0.217,85,206,0.413,0.386,100,142,0.7040000000000001,64,188,252,42,13,9,39,34,330
Chase Budinger,24.0,23,1.0,508,79,191,0.414,26,81,0.321,53,110,0.48200000000000004,0.48200000000000004,32,42,0.762,15,56,71,25,14,7,23,29,216
Malcolm Lee,22.0,16,12.0,289,29,76,0.382,8,24,0.33299999999999996,21,52,0.40399999999999997,0.434,12,20,0.6,15,24,39,20,12,6,10,30,78
Chris Johnson,27.0,30,0.0,284,48,75,0.64,0,0,,48,75,0.64,0.64,21,34,0.618,20,40,60,8,7,28,13,49,117
Josh Howard,32.0,11,4.0,207,31,77,0.40299999999999997,5,16,0.313,26,61,0.426,0.435,7,12,0.583,9,27,36,4,10,3,10,18,74
Lou Amundson,30.0,20,0.0,161,14,38,0.368,0,0,,14,38,0.368,0.368,4,20,0.2,23,24,47,3,7,6,11,26,32
Brandon Roy,28.0,5,5.0,122,11,35,0.314,0,9,0.0,11,26,0.423,0.314,7,10,0.7,3,11,14,23,3,0,7,5,29
Lazar Hayward,26.0,4,0.0,31,2,10,0.2,0,4,0.0,2,6,0.33299999999999996,0.2,6,6,1.0,0,4,4,3,2,0,0,3,10
Will Conroy,30.0,4,0.0,20,0,9,0.0,0,3,0.0,0,6,0.0,0.0,1,2,0.5,1,0,1,0,0,0,0,1,1
Team Totals,,82,,19730,2943,6702,0.439,450,1475,0.305,2493,5227,0.47700000000000004,0.473,1515,2042,0.742,973,2473,3446,1836,700,387,1214,1509,7851
