PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Marc Gasol,28.0,80,80.0,2796,429,869,0.494,1,14,0.071,428,855,0.501,0.494,268,316,0.848,184,438,622,318,80,139,157,255,1127
Mike Conley,25.0,80,80.0,2757,414,940,0.44,106,293,0.36200000000000004,308,647,0.47600000000000003,0.49700000000000005,234,282,0.83,43,182,225,487,174,24,189,171,1168
Zach Randolph,31.0,76,75.0,2607,471,1024,0.46,2,23,0.087,469,1001,0.469,0.461,225,300,0.75,310,544,854,108,61,31,150,180,1169
Tony Allen,31.0,79,79.0,2109,284,638,0.445,3,24,0.125,281,614,0.45799999999999996,0.447,134,187,0.7170000000000001,121,242,363,98,119,44,94,211,705
Jerryd Bayless,24.0,80,4.0,1765,260,621,0.419,71,201,0.353,189,420,0.45,0.47600000000000003,102,122,0.836,22,154,176,264,59,17,120,168,693
Rudy Gay,26.0,42,42.0,1541,281,688,0.408,40,129,0.31,241,559,0.431,0.43799999999999994,121,156,0.7759999999999999,56,193,249,108,56,31,104,87,723
Quincy Pondexter,24.0,59,1.0,1243,128,299,0.428,60,152,0.395,68,147,0.46299999999999997,0.528,59,75,0.787,43,89,132,61,35,6,42,95,375
Tayshaun Prince,32.0,37,36.0,1174,144,336,0.429,15,41,0.366,129,295,0.43700000000000006,0.451,22,37,0.595,29,126,155,85,27,12,35,41,325
Darrell Arthur,24.0,59,3.0,970,162,359,0.451,5,18,0.278,157,341,0.46,0.45799999999999996,33,46,0.7170000000000001,68,101,169,33,24,33,43,126,362
Wayne Ellington,25.0,40,4.0,676,81,199,0.40700000000000003,41,97,0.423,40,102,0.392,0.51,15,16,0.938,5,47,52,42,16,1,24,38,218
Marreese Speights,25.0,40,2.0,579,106,247,0.429,2,5,0.4,104,242,0.43,0.433,48,67,0.716,76,113,189,18,10,27,35,86,262
Ed Davis,23.0,36,4.0,544,74,143,0.517,0,0,,74,143,0.517,0.517,37,65,0.569,57,103,160,8,13,47,18,80,185
Austin Daye,24.0,31,0.0,328,47,111,0.423,20,58,0.345,27,53,0.509,0.514,11,16,0.688,6,54,60,21,9,14,16,39,125
Tony Wroten,19.0,35,0.0,272,33,86,0.384,4,16,0.25,29,70,0.414,0.40700000000000003,21,29,0.7240000000000001,13,15,28,43,8,4,29,34,91
Chris Johnson,22.0,8,0.0,102,11,25,0.44,6,18,0.33299999999999996,5,7,0.7140000000000001,0.56,1,2,0.5,5,6,11,2,4,0,3,5,29
Jon Leuer,23.0,19,0.0,96,15,24,0.625,0,0,,15,24,0.625,0.625,4,7,0.5710000000000001,8,16,24,3,4,0,3,10,34
Hamed Haddadi,27.0,13,0.0,87,7,21,0.33299999999999996,0,0,,7,21,0.33299999999999996,0.33299999999999996,1,2,0.5,10,14,24,4,1,6,4,15,15
Keyon Dooling,32.0,7,0.0,82,10,21,0.47600000000000003,5,12,0.41700000000000004,5,9,0.556,0.595,6,7,0.857,0,1,1,8,1,0,5,8,31
Josh Selby,21.0,10,0.0,59,6,22,0.273,1,6,0.16699999999999998,5,16,0.313,0.295,7,11,0.636,0,5,5,4,2,0,7,7,20
Dexter Pittman,24.0,7,0.0,20,1,6,0.16699999999999998,0,0,,1,6,0.16699999999999998,0.16699999999999998,0,3,0.0,3,2,5,0,0,0,1,4,2
Team Totals,,82,,19805,2964,6679,0.444,382,1107,0.345,2582,5572,0.46299999999999997,0.47200000000000003,1349,1746,0.773,1059,2445,3504,1715,703,436,1144,1660,7659
