Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2000,30,WAS,Washington Wizards,Juwan Howard,26,82,82,2909,9.1,19.7,0.46,0.0,0.1,0.0,9.1,19.6,0.46,3.6,4.9,0.74,2.3,6.0,8.4,4.4,1.2,0.4,4.0,5.3,21.7,,97,109
2000,30,WAS,Washington Wizards,Mitch Richmond,34,74,69,2397,9.7,22.7,0.43,2.0,5.2,0.39,7.6,17.4,0.44,6.4,7.3,0.88,0.8,3.8,4.6,4.0,2.4,0.3,3.3,4.1,27.7,,107,108
2000,30,WAS,Washington Wizards,Rod Strickland,33,69,67,2188,7.7,18.0,0.43,0.0,0.5,0.05,7.7,17.5,0.44,5.1,7.2,0.7,1.7,4.4,6.1,12.3,2.2,0.4,4.4,3.5,20.6,,103,108
2000,30,WAS,Washington Wizards,Tracy Murray,28,80,8,1831,8.2,18.9,0.43,3.2,7.4,0.43,5.0,11.5,0.44,3.4,4.0,0.85,1.8,5.9,7.7,2.0,1.3,0.7,2.4,5.2,23.0,,110,108
2000,30,WAS,Washington Wizards,Chris Whitney,28,82,15,1627,6.9,16.6,0.42,3.1,8.1,0.38,3.8,8.5,0.46,3.6,4.2,0.85,0.6,3.6,4.3,10.0,1.7,0.2,3.4,5.3,20.4,,113,109
2000,30,WAS,Washington Wizards,Aaron Williams,28,81,0,1545,7.9,15.1,0.52,0.0,0.1,0.0,7.9,15.0,0.53,4.9,6.7,0.73,5.3,8.4,13.7,1.9,1.4,3.1,2.7,7.8,20.6,,114,104
2000,30,WAS,Washington Wizards,Jahidi White,23,80,59,1537,7.7,15.2,0.51,0.0,0.0,,7.7,15.2,0.51,3.8,7.1,0.54,6.8,11.8,18.6,0.5,1.0,2.8,3.2,7.9,19.2,,103,103
2000,30,WAS,Washington Wizards,Richard Hamilton,21,71,12,1373,9.6,22.8,0.42,1.1,2.9,0.36,8.5,19.9,0.43,3.9,5.0,0.77,1.4,3.4,4.9,4.1,1.1,0.2,3.2,5.4,24.1,,98,111
2000,30,WAS,Washington Wizards,Isaac Austin,30,59,23,1173,6.7,15.5,0.43,0.0,0.2,0.25,6.6,15.4,0.43,4.1,6.0,0.69,2.8,9.6,12.4,3.3,0.8,1.7,4.7,5.6,17.5,,89,106
2000,30,WAS,Washington Wizards,Michael Smith,27,46,46,1145,4.9,8.7,0.56,0.0,0.0,0.0,4.9,8.6,0.56,3.3,4.6,0.72,5.5,9.5,15.0,2.5,1.2,1.0,2.0,5.7,13.1,,123,106
2000,30,WAS,Washington Wizards,Gerard King,27,62,28,1060,6.8,13.5,0.5,0.0,0.0,,6.8,13.5,0.5,2.4,3.2,0.74,4.1,8.1,12.2,2.4,1.7,0.7,2.0,6.4,16.0,,110,106
2000,30,WAS,Washington Wizards,Don Reid,26,17,0,333,6.8,12.1,0.56,0.0,0.0,,6.8,12.1,0.56,3.3,4.4,0.75,4.0,7.9,12.0,1.6,3.0,3.0,1.9,11.3,16.9,,120,101
2000,30,WAS,Washington Wizards,Reggie Jordan,32,36,0,243,3.6,11.3,0.32,0.0,0.2,0.0,3.6,11.1,0.33,1.5,2.8,0.54,3.4,5.3,8.7,6.8,2.6,0.4,4.0,6.2,8.7,,80,106
2000,30,WAS,Washington Wizards,Laron Profit,22,33,1,225,4.8,13.6,0.36,0.7,3.9,0.18,4.1,9.7,0.43,0.9,2.3,0.4,0.5,5.5,6.0,5.8,1.6,0.9,4.4,6.0,11.3,,75,108
2000,30,WAS,Washington Wizards,Calvin Booth,23,11,0,143,5.8,16.7,0.35,0.0,0.0,,5.8,16.7,0.35,3.6,5.1,0.71,5.4,6.2,11.6,2.5,1.1,5.1,2.2,8.3,15.2,,94,104
2000,30,WAS,Washington Wizards,Lorenzo Williams,30,8,0,76,4.8,6.1,0.78,0.0,0.0,,4.8,6.1,0.78,0.0,0.0,,8.2,8.9,17.0,0.7,2.0,4.1,2.0,8.9,9.5,,134,101
