Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2011,31,2678,TOT,Total After Trade,22.0,NBA,PG,43.0,3.0,442.0,5.0,13.3,0.37,0.3,1.2,0.3,4.6,12.2,0.38,1.4,2.4,0.57,0.8,4.6,5.5,9.2,2.1,0.2,3.9,4.3,11.7,,88.0,109.0
2011,11,2678,HOU,Houston Rockets,22.0,NBA,PG,28.0,3.0,329.0,5.0,12.9,0.39,0.5,1.2,0.38,4.5,11.6,0.39,1.1,1.5,0.7,0.9,5.6,6.5,9.9,2.0,0.3,4.0,4.0,11.5,,91.0,109.0
2011,15,2678,MEM,Memphis Grizzlies,22.0,NBA,PG,15.0,0.0,113.0,5.1,14.8,0.34,0.0,0.9,0.0,5.1,13.9,0.37,2.3,5.1,0.46,0.5,1.8,2.3,6.9,2.3,0.0,3.7,5.1,12.5,,79.0,109.0
2012,31,2678,TOT,Total After Trade,23.0,NBA,PG,26.0,1.0,234.0,7.1,18.5,0.38,0.7,2.1,0.33,6.4,16.4,0.39,1.6,2.3,0.7,1.6,6.4,8.0,9.4,3.4,0.5,3.0,3.4,16.4,,96.0,103.0
2012,10,2678,GSW,Golden State Warriors,23.0,NBA,PG,6.0,1.0,63.0,9.9,24.8,0.4,1.7,4.1,0.4,8.3,20.6,0.4,0.8,1.7,0.5,1.7,5.8,7.4,7.4,3.3,0.0,0.8,3.3,22.3,,101.0,107.0
2012,22,2678,ORL,Orlando Magic,23.0,NBA,PG,20.0,0.0,171.0,6.0,16.1,0.37,0.3,1.3,0.25,5.7,14.8,0.38,1.9,2.5,0.75,1.6,6.6,8.2,10.1,3.5,0.6,3.8,3.5,14.2,,94.0,101.0
2013,31,2678,TOT,Total After Trade,24.0,NBA,PG,52.0,3.0,516.0,5.6,15.9,0.35,0.8,2.7,0.3,4.8,13.2,0.36,0.3,0.7,0.43,1.2,4.9,6.1,8.7,2.1,0.9,3.7,2.6,12.3,,84.0,108.0
2013,22,2678,ORL,Orlando Magic,24.0,NBA,PG,36.0,3.0,378.0,5.4,16.0,0.34,0.6,2.3,0.24,4.8,13.6,0.35,0.4,1.0,0.43,1.5,4.8,6.3,7.9,1.8,0.8,3.7,1.9,11.7,,79.0,110.0
2013,17,2678,MIL,Milwaukee Bucks,24.0,NBA,PG,16.0,0.0,138.0,6.2,15.8,0.4,1.5,3.7,0.4,4.8,12.1,0.39,0.0,0.0,,0.4,5.1,5.5,11.0,2.9,1.1,3.7,4.4,14.0,,95.0,104.0
2014,24,2678,PHO,Phoenix Suns,25.0,NBA,PG,70.0,1.0,1006.0,5.9,14.0,0.42,0.0,1.1,0.04,5.9,12.9,0.46,1.1,1.9,0.56,1.5,4.9,6.4,8.9,2.4,0.6,3.2,3.3,13.0,,98.0,107.0
2015,31,2678,TOT,Total After Trade,26.0,NBA,PG,55.0,14.0,832.0,8.6,22.1,0.39,1.1,3.6,0.3,7.5,18.5,0.41,2.0,3.4,0.6,0.9,5.1,6.0,10.8,2.2,0.4,4.7,3.0,20.4,,91.0,107.0
2015,21,2678,OKC,Oklahoma City Thunder,26.0,NBA,PG,30.0,0.0,155.0,4.9,14.6,0.33,0.3,1.6,0.2,4.5,12.9,0.35,1.9,2.9,0.67,1.6,7.1,8.7,9.1,1.3,0.3,2.9,3.9,12.0,,92.0,107.0
2015,23,2678,PHI,Philadelphia 76Ers,26.0,NBA,PG,25.0,14.0,677.0,9.5,23.8,0.4,1.3,4.1,0.31,8.2,19.8,0.42,2.1,3.6,0.58,0.7,4.7,5.4,11.3,2.4,0.4,5.1,2.8,22.3,,90.0,106.0
2016,31,2678,TOT,Total After Trade,27.0,NBA,PG,77.0,53.0,2239.0,8.7,21.2,0.41,1.2,3.7,0.33,7.5,17.5,0.43,2.7,3.9,0.69,0.9,5.8,6.7,11.0,1.9,0.5,3.8,2.9,21.3,,98.0,110.0
2016,19,2678,NOP,New Orleans Pelicans,27.0,NBA,PG,27.0,3.0,617.0,7.9,18.3,0.43,0.8,2.7,0.3,7.1,15.7,0.45,2.7,3.5,0.77,1.1,6.3,7.4,12.4,1.9,0.5,3.6,3.1,19.2,,104.0,110.0
2016,23,2678,PHI,Philadelphia 76Ers,27.0,NBA,PG,50.0,50.0,1622.0,9.0,22.3,0.4,1.4,4.1,0.34,7.6,18.2,0.42,2.7,4.0,0.67,0.9,5.6,6.4,10.5,1.9,0.5,3.9,2.9,22.1,,96.0,110.0
2017,9,2678,DET,Detroit Pistons,28.0,NBA,PG,81.0,32.0,1955.0,8.5,19.4,0.44,0.7,2.7,0.27,7.8,16.6,0.47,1.9,2.6,0.71,0.5,5.5,6.1,10.8,1.6,0.9,2.9,3.3,19.6,,103.0,108.0
2018,9,2678,DET,Detroit Pistons,29.0,NBA,PG,82.0,35.0,2043.0,9.5,19.6,0.49,0.9,2.5,0.35,8.6,17.1,0.51,2.0,2.8,0.7,0.7,4.8,5.5,8.8,1.6,0.5,2.6,3.4,21.8,,109.0,109.0
2019,9,2678,DET,Detroit Pistons,30.0,NBA,PG,56.0,0.0,1251.0,8.1,19.3,0.42,1.7,5.3,0.33,6.3,14.0,0.46,1.9,2.4,0.76,0.9,4.8,5.7,8.0,1.1,0.4,2.4,4.3,19.7,,105.0,112.0
2020,30,2678,WAS,Washington Wizards,31.0,NBA,PG,68.0,23.0,1787.0,8.1,18.0,0.45,1.6,4.4,0.37,6.4,13.6,0.47,1.6,2.2,0.72,0.8,4.9,5.7,8.7,1.5,0.8,2.5,2.8,19.4,,108.0,117.0
2021,30,2678,WAS,Washington Wizards,32.0,NBA,PG,11.0,0.0,212.0,6.0,15.3,0.39,0.9,2.6,0.33,5.2,12.7,0.41,1.1,2.8,0.38,1.3,6.7,8.0,9.5,1.5,0.6,2.4,2.6,14.0,,99.0,115.0
