Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1986-87,22.0,CLE,NBA,PG,67.0,0.0,1217.0,173.0,424.0,0.408,23.0,70.0,0.329,150.0,354.0,0.424,0.435,95.0,114.0,0.833,33.0,84.0,117.0,202.0,43.0,4.0,105.0,75.0,464.0,,0.0
1987-88,23.0,CLE,NBA,PG,80.0,79.0,2626.0,493.0,974.0,0.506,72.0,148.0,0.486,421.0,826.0,0.51,0.543,221.0,252.0,0.877,54.0,126.0,180.0,480.0,99.0,12.0,184.0,119.0,1279.0,,0.0
1988-89,24.0,CLE,NBA,PG,75.0,74.0,2728.0,529.0,1006.0,0.526,93.0,211.0,0.441,436.0,795.0,0.548,0.572,263.0,292.0,0.901,48.0,178.0,226.0,631.0,115.0,7.0,212.0,98.0,1414.0,,0.0
1989-90,25.0,CLE,NBA,PG,73.0,73.0,2706.0,489.0,1066.0,0.459,152.0,374.0,0.406,337.0,692.0,0.487,0.53,300.0,338.0,0.888,66.0,185.0,251.0,666.0,114.0,5.0,214.0,89.0,1430.0,,1.0
1990-91,26.0,CLE,NBA,PG,16.0,16.0,571.0,97.0,195.0,0.497,18.0,53.0,0.34,79.0,142.0,0.556,0.544,59.0,62.0,0.952,8.0,37.0,45.0,166.0,42.0,2.0,56.0,23.0,271.0,,0.0
1991-92,27.0,CLE,NBA,PG,72.0,72.0,2138.0,438.0,897.0,0.488,101.0,261.0,0.387,337.0,636.0,0.53,0.545,270.0,285.0,0.947,38.0,135.0,173.0,535.0,94.0,12.0,159.0,113.0,1247.0,,0.0
1992-93,28.0,CLE,NBA,PG,75.0,74.0,2380.0,477.0,986.0,0.484,122.0,293.0,0.416,355.0,693.0,0.512,0.546,289.0,305.0,0.948,37.0,164.0,201.0,602.0,89.0,11.0,196.0,105.0,1365.0,,0.0
1993-94,29.0,CLE,NBA,PG,76.0,73.0,2386.0,480.0,1005.0,0.478,118.0,297.0,0.397,362.0,708.0,0.511,0.536,238.0,268.0,0.888,39.0,189.0,228.0,589.0,103.0,11.0,189.0,93.0,1316.0,,0.0
1994-95,30.0,CLE,NBA,PG,48.0,34.0,1375.0,253.0,612.0,0.413,103.0,253.0,0.407,150.0,359.0,0.418,0.498,148.0,162.0,0.914,25.0,87.0,112.0,335.0,35.0,4.0,142.0,50.0,757.0,,0.0
1995-96,31.0,WSB,NBA,PG,7.0,1.0,127.0,18.0,60.0,0.3,10.0,30.0,0.333,8.0,30.0,0.267,0.383,10.0,10.0,1.0,1.0,6.0,7.0,18.0,6.0,0.0,10.0,7.0,56.0,,0.0
1996-97,32.0,GSW,NBA,PG,70.0,49.0,1876.0,263.0,589.0,0.447,112.0,283.0,0.396,151.0,306.0,0.493,0.542,155.0,171.0,0.906,36.0,143.0,179.0,342.0,67.0,3.0,161.0,100.0,793.0,,0.0
1997-98,33.0,ORL,NBA,PG,63.0,33.0,1430.0,229.0,531.0,0.431,52.0,155.0,0.335,177.0,376.0,0.471,0.48,87.0,103.0,0.845,24.0,105.0,129.0,297.0,53.0,5.0,162.0,92.0,597.0,,0.0
