Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1986,26,1635,SAC,Sacramento Kings,Joe Kleine,1962-01-04,24.0,NBA,C,80.0,18.0,1180.0,6.4,13.7,0.46,0.0,0.0,,6.4,13.7,0.46,3.7,5.2,0.72,4.5,10.4,14.9,1.8,1.0,1.4,4.3,8.9,16.5,95.0,106.0
1987,26,1635,SAC,Sacramento Kings,Joe Kleine,1962-01-04,25.0,NBA,C,79.0,31.0,1658.0,7.3,15.5,0.47,0.0,0.0,0.0,7.3,15.5,0.47,3.1,4.0,0.79,4.9,8.9,13.8,2.0,1.0,0.9,2.6,6.1,17.8,108.0,111.0
1988,26,1635,SAC,Sacramento Kings,Joe Kleine,1962-01-04,26.0,NBA,C,82.0,60.0,1999.0,7.7,16.3,0.47,0.0,0.0,,7.7,16.3,0.47,3.6,4.5,0.81,4.3,9.5,13.8,2.2,0.7,1.4,2.5,5.4,19.1,108.0,111.0
1989,31,1635,TOT,Total After Trade,Joe Kleine,1962-01-04,27.0,NBA,C,75.0,13.0,1411.0,6.0,14.7,0.4,0.0,0.1,0.0,6.0,14.7,0.41,4.6,5.2,0.88,4.2,8.7,12.9,2.3,1.1,0.8,3.6,6.6,16.5,98.0,109.0
1989,26,1635,SAC,Sacramento Kings,Joe Kleine,1962-01-04,27.0,NBA,C,47.0,11.0,913.0,6.1,15.9,0.38,0.0,0.1,0.0,6.1,15.8,0.38,4.2,4.6,0.92,3.9,8.7,12.6,1.8,0.9,0.9,3.5,6.6,16.4,93.0,109.0
1989,2,1635,BOS,Boston Celtics,Joe Kleine,1962-01-04,27.0,NBA,C,28.0,2.0,498.0,5.8,12.7,0.46,0.0,0.1,0.0,5.8,12.6,0.46,5.2,6.3,0.83,4.8,8.6,13.5,3.1,1.5,0.5,3.6,6.5,16.8,107.0,109.0
1990,2,1635,BOS,Boston Celtics,Joe Kleine,1962-01-04,28.0,NBA,C,81.0,4.0,1365.0,6.3,13.1,0.48,0.0,0.1,0.0,6.3,13.0,0.48,3.0,3.6,0.83,4.2,8.5,12.7,1.6,0.5,1.0,2.3,6.1,15.6,108.0,109.0
1991,2,1635,BOS,Boston Celtics,Joe Kleine,1962-01-04,29.0,NBA,C,72.0,1.0,850.0,5.9,12.5,0.47,0.0,0.1,0.0,5.9,12.4,0.47,3.1,4.0,0.78,4.1,9.9,14.0,1.2,0.9,0.8,3.0,6.2,14.8,102.0,106.0
1992,2,1635,BOS,Boston Celtics,Joe Kleine,1962-01-04,30.0,NBA,C,70.0,3.0,991.0,7.3,14.8,0.49,0.2,0.4,0.5,7.1,14.4,0.49,1.7,2.4,0.71,4.8,10.2,15.0,1.6,1.2,0.7,1.4,5.0,16.5,114.0,106.0
1993,2,1635,BOS,Boston Celtics,Joe Kleine,1962-01-04,31.0,NBA,C,78.0,3.0,1129.0,4.8,12.0,0.4,0.0,0.3,0.0,4.8,11.7,0.41,1.8,2.6,0.71,5.1,10.4,15.5,1.7,0.8,0.8,1.7,5.5,11.5,102.0,107.0
