PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Moses Malone,29,79,79,37.4,7.6,16.3,0.469,0.0,0.0,0.0,7.6,16.2,0.47,0.469,9.3,11.4,0.815,4.9,8.2,13.1,1.6,0.8,1.6,3.6,2.7,24.6
Maurice Cheeks,28,78,78,33.5,5.4,9.5,0.57,0.1,0.3,0.231,5.3,9.2,0.5820000000000001,0.574,2.2,2.6,0.879,0.7,2.1,2.8,6.4,2.2,0.3,2.0,2.4,13.1
Julius Erving,34,78,78,32.5,7.8,15.8,0.494,0.0,0.2,0.214,7.8,15.7,0.49700000000000005,0.495,4.3,5.7,0.765,2.2,3.1,5.3,3.0,1.7,1.4,2.7,2.6,20.0
Andrew Toney,27,70,65,32.0,6.4,13.1,0.49200000000000005,0.6,1.5,0.371,5.9,11.6,0.508,0.514,4.4,5.1,0.862,0.5,2.0,2.5,5.2,0.9,0.3,3.2,3.0,17.8
Charles Barkley,21,82,60,28.6,5.2,9.5,0.545,0.0,0.1,0.16699999999999998,5.2,9.5,0.5479999999999999,0.546,3.6,4.9,0.733,3.2,5.3,8.6,1.9,1.2,1.0,2.5,3.7,14.0
Clint Richardson,28,74,20,20.7,2.5,5.5,0.45299999999999996,0.0,0.0,0.33299999999999996,2.5,5.4,0.45399999999999996,0.45399999999999996,1.0,1.2,0.8540000000000001,0.8,1.3,2.1,2.1,0.5,0.2,1.1,1.9,6.0
Bobby Jones,33,80,8,20.4,2.6,4.8,0.5379999999999999,0.0,0.1,0.0,2.6,4.8,0.5429999999999999,0.5379999999999999,2.3,2.7,0.861,1.3,2.4,3.7,1.9,1.1,0.6,1.5,2.3,7.5
Sedale Threatt,23,82,0,15.9,2.3,5.1,0.452,0.0,0.3,0.182,2.2,4.8,0.467,0.457,0.8,1.1,0.733,0.3,1.0,1.2,2.1,1.0,0.2,1.2,2.1,5.4
Clemon Johnson,28,58,0,15.1,2.0,4.1,0.498,0.0,0.0,0.0,2.0,4.0,0.5,0.498,0.6,0.8,0.735,1.6,2.2,3.8,0.6,0.3,0.8,0.7,1.9,4.7
George Johnson,28,55,3,13.7,1.9,4.8,0.40700000000000003,0.0,0.2,0.1,1.9,4.6,0.419,0.409,0.9,1.0,0.875,0.9,2.1,3.0,0.7,0.6,0.3,0.9,1.8,4.8
Marc Iavaroni,28,12,10,13.0,1.0,2.6,0.387,0.0,0.0,,1.0,2.6,0.387,0.387,0.5,0.5,1.0,0.9,1.5,2.4,0.5,0.3,0.3,1.3,2.0,2.5
Sam Williams,25,46,8,10.6,1.3,3.2,0.392,0.0,0.0,0.0,1.3,3.2,0.395,0.392,0.6,1.0,0.596,0.8,1.5,2.3,0.2,0.6,0.6,1.0,2.0,3.1
Steve Hayes,29,11,0,9.2,0.9,1.6,0.556,0.0,0.0,,0.9,1.6,0.556,0.556,0.2,0.4,0.5,1.0,2.1,3.1,0.1,0.1,0.4,0.2,1.7,2.0
Leon Wood,22,38,1,7.1,1.3,3.5,0.373,0.1,0.8,0.133,1.2,2.7,0.442,0.38799999999999996,0.5,0.7,0.6920000000000001,0.1,0.4,0.5,1.2,0.2,0.0,0.7,0.4,3.2
