PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Buck Williams,24,82,82,38.8,7.0,13.3,0.53,0.0,0.0,0.25,7.0,13.2,0.531,0.53,4.1,6.6,0.625,3.9,8.3,12.3,2.0,0.8,1.3,2.9,3.6,18.2
Micheal Ray Richardson,29,82,82,38.1,8.4,17.9,0.469,0.4,1.4,0.252,8.1,16.5,0.488,0.479,2.9,3.8,0.767,1.9,3.7,5.6,8.2,3.0,0.3,3.0,3.4,20.1
Otis Birdsong,29,56,45,32.9,8.8,17.3,0.511,0.1,0.4,0.19,8.8,16.9,0.518,0.513,2.9,4.6,0.622,1.1,1.6,2.6,4.1,1.5,0.1,2.1,2.6,20.6
Mike Gminski,25,81,54,29.9,4.7,10.1,0.465,0.0,0.0,0.0,4.7,10.1,0.465,0.465,3.4,4.0,0.841,2.8,5.0,7.8,2.0,0.5,1.1,1.7,1.7,12.8
Mike O'Koren,26,43,29,26.0,4.5,9.1,0.494,0.2,0.5,0.381,4.3,8.7,0.5,0.504,1.0,1.6,0.627,1.1,2.8,3.9,2.4,0.7,0.4,1.2,2.7,10.2
Darryl Dawkins,28,39,30,24.9,4.9,8.7,0.5660000000000001,0.0,0.0,0.0,4.9,8.7,0.568,0.5660000000000001,3.7,5.2,0.711,1.4,3.2,4.6,1.2,0.4,0.9,2.4,4.4,13.5
Ron Brewer,29,11,0,22.3,4.5,7.6,0.583,0.0,0.2,0.0,4.5,7.5,0.598,0.583,1.5,1.6,0.889,0.7,0.9,1.6,1.0,0.5,0.5,0.5,1.4,10.4
Kelvin Ransey,26,81,29,20.9,3.7,8.1,0.45899999999999996,0.0,0.1,0.182,3.7,7.9,0.46299999999999997,0.46,1.5,1.8,0.8590000000000001,0.5,1.1,1.6,4.4,1.1,0.1,1.4,1.7,8.9
Albert King,25,42,7,20.5,5.4,11.0,0.491,0.0,0.2,0.0,5.4,10.8,0.5,0.491,2.0,2.5,0.8170000000000001,1.7,2.1,3.8,1.4,1.0,0.2,1.5,2.6,12.8
Jeff Turner,22,72,36,19.8,2.4,5.2,0.45399999999999996,0.0,0.0,0.0,2.4,5.2,0.457,0.45399999999999996,1.1,1.3,0.8590000000000001,1.2,1.8,3.0,1.5,0.4,0.1,1.3,3.4,5.8
Kevin McKenna,26,29,7,18.4,2.1,4.6,0.455,0.2,0.4,0.385,1.9,4.2,0.46299999999999997,0.474,1.3,1.5,0.884,0.7,1.0,1.7,2.0,1.0,0.2,1.1,2.2,5.7
Darwin Cook,26,58,9,18.3,3.7,7.8,0.46799999999999997,0.0,0.4,0.087,3.6,7.4,0.488,0.47,0.8,0.9,0.87,0.4,1.2,1.6,2.8,1.3,0.2,1.3,1.7,8.2
George Johnson,36,65,0,12.3,0.6,1.2,0.532,0.0,0.0,1.0,0.6,1.2,0.526,0.5379999999999999,0.3,0.4,0.815,1.1,1.7,2.8,0.3,0.3,1.2,0.6,2.3,1.6
Michael Wilson,25,8,0,11.5,1.1,2.9,0.391,0.0,0.0,,1.1,2.9,0.391,0.391,0.5,0.8,0.667,0.5,1.1,1.6,1.4,0.5,0.3,0.6,0.9,2.8
Chris Engler,25,7,0,10.9,1.0,2.3,0.43799999999999994,0.0,0.0,,1.0,2.3,0.43799999999999994,0.43799999999999994,0.7,1.3,0.556,1.4,2.4,3.9,0.0,0.3,0.6,0.1,0.6,2.7
Wayne Sappleton,24,33,0,9.0,1.2,2.6,0.47100000000000003,0.0,0.0,,1.2,2.6,0.47100000000000003,0.47100000000000003,0.4,1.0,0.41200000000000003,0.8,1.4,2.3,0.2,0.2,0.1,0.6,1.5,2.9
Tom LaGarde,29,1,0,8.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0
