SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1985,26,KCK,Eddie Johnson,25,82,81,36.9,9.4,19.1,0.49,0.2,0.7,0.24,9.2,18.4,0.5,0.5,4.0,4.5,0.87,1.8,3.1,5.0,3.3,1.0,0.3,2.7,2.9,22.9
1985,26,KCK,Larry Drew,26,72,66,33.0,6.3,12.7,0.5,0.1,0.4,0.25,6.3,12.3,0.51,0.5,2.1,2.7,0.79,0.5,1.7,2.3,6.7,1.3,0.1,2.5,2.0,14.9
1985,26,KCK,Reggie Theus,27,82,80,31.0,6.1,12.5,0.49,0.1,0.5,0.13,6.0,12.1,0.5,0.49,4.1,4.7,0.86,1.3,2.0,3.3,8.0,1.2,0.2,3.7,3.0,16.4
1985,26,KCK,LaSalle Thompson,23,82,77,30.0,4.5,8.5,0.53,0.0,0.0,,4.5,8.5,0.53,0.53,2.8,3.8,0.72,3.3,7.1,10.4,1.6,1.2,1.6,2.5,4.0,11.8
1985,26,KCK,Mark Olberding,28,81,62,28.1,3.3,6.5,0.5,0.0,0.0,0.0,3.3,6.5,0.5,0.5,3.6,4.3,0.83,1.7,4.6,6.3,3.0,0.7,0.1,2.3,3.7,10.2
1985,26,KCK,Mike Woodson,26,78,3,25.6,6.8,13.7,0.5,0.1,0.3,0.24,6.7,13.4,0.5,0.5,3.4,4.2,0.8,0.9,1.7,2.5,1.8,1.5,0.4,1.8,2.8,17.0
1985,26,KCK,Otis Thorpe,22,82,23,23.4,5.0,8.4,0.6,0.0,0.0,0.0,5.0,8.3,0.6,0.6,2.8,4.5,0.62,2.3,4.5,6.8,1.4,0.4,0.5,2.3,3.1,12.8
1985,26,KCK,Don Buse,34,65,14,14.4,1.3,3.1,0.4,0.5,1.3,0.36,0.8,1.8,0.44,0.48,0.4,0.5,0.77,0.3,0.6,0.9,3.1,0.6,0.0,0.7,1.2,3.4
1985,26,KCK,Joe Meriweather,31,76,4,14.0,1.6,3.2,0.5,0.0,0.0,0.5,1.6,3.2,0.5,0.5,1.3,1.6,0.77,1.2,2.2,3.5,0.4,0.2,0.4,0.7,2.4,4.5
1985,26,KCK,Billy Knight,32,16,0,11.8,1.9,4.3,0.45,0.1,0.1,1.0,1.9,4.3,0.44,0.46,0.8,1.0,0.81,0.6,0.8,1.4,1.3,0.1,0.1,0.8,0.9,4.8
1985,26,KCK,Ed Nealy,24,22,0,10.2,1.2,2.0,0.59,0.0,0.0,,1.2,2.0,0.59,0.59,0.5,0.9,0.53,0.7,1.3,2.0,0.8,0.1,0.0,0.5,1.2,2.8
1985,26,KCK,Pete Verhoeven,25,54,0,6.8,0.9,2.0,0.47,0.0,0.0,,0.9,2.0,0.47,0.47,0.4,0.5,0.84,0.5,0.6,1.2,0.3,0.3,0.1,0.4,1.6,2.3
1985,26,KCK,Mark McNamara,25,33,0,6.4,0.8,1.8,0.48,0.0,0.0,,0.8,1.8,0.48,0.48,0.7,1.3,0.52,0.7,1.0,1.7,0.2,0.2,0.2,0.4,0.7,2.4
1985,26,KCK,David Pope,22,22,0,5.9,0.8,2.4,0.32,0.0,0.0,0.0,0.8,2.4,0.33,0.32,0.3,0.6,0.54,0.4,0.4,0.8,0.2,0.1,0.1,0.3,1.4,1.9
1985,26,KCK,Kenny Natt,26,4,0,4.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.3,0.0,0.3,0.8,0.3,0.0,0.0,0.3,0.0
1985,26,KCK,Dane Suttle,23,6,0,4.0,1.0,2.2,0.46,0.0,0.2,0.0,1.0,2.0,0.5,0.46,0.3,0.3,1.0,0.0,0.5,0.5,0.3,0.2,0.0,0.2,0.5,2.3
