PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Herb Williams,26,75,70,34.1,7.7,16.1,0.475,0.0,0.1,0.111,7.7,16.0,0.478,0.475,3.0,4.5,0.657,2.1,6.4,8.5,3.4,0.7,1.8,3.5,2.9,18.3
Clark Kellogg,23,77,65,31.8,7.3,14.4,0.505,0.1,0.2,0.5,7.2,14.3,0.505,0.509,3.9,5.1,0.76,2.9,6.5,9.4,3.2,1.1,0.3,3.0,3.2,18.6
Vern Fleming,22,80,65,31.1,5.4,11.5,0.47,0.0,0.1,0.0,5.4,11.5,0.47200000000000003,0.47,3.3,4.2,0.767,1.9,2.2,4.0,3.1,1.2,0.1,2.5,2.9,14.1
Steve Stipanovich,24,82,66,28.2,5.0,10.6,0.475,0.0,0.1,0.091,5.0,10.5,0.48,0.47600000000000003,3.6,4.5,0.7979999999999999,1.7,5.8,7.5,2.4,0.9,1.0,2.2,3.2,13.7
Jerry Sichting,28,70,25,25.8,4.6,8.9,0.521,0.1,0.5,0.243,4.5,8.4,0.5379999999999999,0.528,1.6,1.8,0.875,0.3,1.3,1.6,3.8,0.7,0.1,1.5,1.7,11.0
Jim Thomas,24,80,52,25.7,4.3,9.1,0.478,0.1,0.5,0.19,4.2,8.6,0.496,0.483,2.3,2.9,0.782,0.9,2.3,3.3,2.9,1.0,0.1,1.6,2.4,11.1
Tony Brown,24,82,26,19.3,2.6,5.7,0.46,0.0,0.1,0.0,2.6,5.6,0.466,0.46,1.4,2.1,0.6779999999999999,1.8,1.7,3.5,1.9,0.7,0.1,1.4,2.6,6.6
Bill Garnett,24,65,13,17.3,2.3,4.8,0.48100000000000004,0.0,0.0,0.0,2.3,4.7,0.484,0.48100000000000004,1.8,2.7,0.69,1.5,2.9,4.4,1.0,0.4,0.2,1.4,3.0,6.4
Terence Stansbury,23,74,14,17.3,2.8,6.2,0.45899999999999996,0.1,0.3,0.16,2.8,5.9,0.47600000000000003,0.46299999999999997,1.4,1.7,0.81,0.5,1.0,1.5,1.7,0.6,0.2,1.1,2.8,7.1
Kenton Edelin,22,10,1,14.3,0.4,1.3,0.308,0.0,0.0,,0.4,1.3,0.308,0.308,0.3,0.8,0.375,0.8,1.8,2.6,1.0,0.5,0.4,0.3,3.9,1.1
Devin Durrant,24,59,8,12.8,1.9,4.6,0.41600000000000004,0.0,0.1,0.0,1.9,4.6,0.42100000000000004,0.41600000000000004,1.2,1.7,0.706,0.8,1.3,2.1,1.4,0.3,0.2,1.3,1.8,5.1
Ralph Jackson,22,1,0,12.0,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,3.0,0.33299999999999996,0.33299999999999996,0.0,0.0,,1.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,2.0
Greg Kelser,27,10,0,11.4,2.1,5.3,0.396,0.0,0.1,0.0,2.1,5.2,0.40399999999999997,0.396,2.0,2.8,0.7140000000000001,0.6,1.3,1.9,1.3,0.7,0.0,1.2,1.6,6.2
Granville Waiters,24,62,5,11.3,1.4,3.1,0.447,0.0,0.0,0.0,1.4,3.0,0.45,0.447,0.5,0.8,0.58,0.9,1.8,2.7,0.5,0.3,0.7,0.9,1.7,3.2
Stuart Gray,21,52,0,7.5,0.7,1.8,0.38,0.0,0.0,,0.7,1.8,0.38,0.38,0.6,0.9,0.6809999999999999,0.6,1.8,2.4,0.3,0.2,0.3,1.0,1.6,2.0
