Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1992,21.0,586,SEA,Seattle Supersonics,Marty Conlon,"January 19, 1968",24.0,NBA,C,45.0,1.0,381.0,6.3,13.3,0.48,0.0,0.0,,6.3,13.3,0.48,3.2,4.2,0.75,4.4,4.8,9.1,1.6,1.2,0.9,3.6,5.3,15.9,,101.0,111.0
1993,26.0,586,SAC,Sacramento Kings,Marty Conlon,"January 19, 1968",25.0,NBA,C,46.0,0.0,467.0,8.3,17.4,0.47,0.0,0.4,0.0,8.3,17.0,0.48,5.8,8.3,0.7,4.9,7.6,12.5,3.8,1.3,0.5,2.9,4.4,22.3,,110.0,110.0
1994,31.0,586,TOT,Total After Trade,Marty Conlon,"January 19, 1968",26.0,NBA,C,30.0,9.0,579.0,8.1,14.1,0.58,0.0,0.2,0.0,8.1,13.9,0.58,3.7,4.5,0.81,4.5,7.4,11.9,2.9,0.8,0.7,2.8,5.9,19.9,,118.0,111.0
1994,,586,CHH,None,Marty Conlon,"January 19, 1968",26.0,NBA,C,16.0,8.0,378.0,8.6,14.2,0.61,0.0,0.1,0.0,8.6,14.1,0.61,4.0,4.9,0.82,4.4,7.2,11.6,3.6,0.7,0.9,3.0,4.7,21.2,,121.0,110.0
1994,30.0,586,WSB,Washington Bullets,Marty Conlon,"January 19, 1968",26.0,NBA,C,14.0,1.0,201.0,7.2,13.9,0.52,0.0,0.2,0.0,7.2,13.7,0.53,3.0,3.7,0.8,4.7,7.7,12.5,1.5,1.0,0.2,2.5,8.2,17.4,,111.0,113.0
1995,17.0,586,MIL,Milwaukee Bucks,Marty Conlon,"January 19, 1968",27.0,NBA,C,82.0,3.0,2064.0,8.6,16.2,0.53,0.2,0.7,0.28,8.4,15.5,0.54,3.0,4.9,0.61,4.0,6.7,10.7,2.8,1.1,0.5,3.1,5.5,20.4,,108.0,112.0
1996,17.0,586,MIL,Milwaukee Bucks,Marty Conlon,"January 19, 1968",28.0,NBA,C,74.0,1.0,958.0,8.5,18.2,0.47,0.3,1.7,0.17,8.2,16.5,0.5,4.7,6.1,0.76,3.2,6.6,9.8,3.8,1.1,0.6,4.4,7.0,21.9,,100.0,112.0
1997,2.0,586,BOS,Boston Celtics,Marty Conlon,"January 19, 1968",29.0,NBA,C,74.0,15.0,1614.0,6.6,14.1,0.47,0.1,0.3,0.2,6.6,13.8,0.48,4.5,5.3,0.84,4.0,6.1,10.0,3.2,1.4,0.6,3.4,4.8,17.8,,106.0,113.0
1998,16.0,586,MIA,Miami Heat,Marty Conlon,"January 19, 1968",30.0,NBA,C,18.0,0.0,209.0,7.3,16.2,0.45,0.0,0.0,,7.3,16.2,0.45,8.4,11.5,0.73,4.2,7.8,12.0,3.1,2.4,1.3,2.9,7.1,23.0,,113.0,100.0
1999,16.0,586,MIA,Miami Heat,Marty Conlon,"January 19, 1968",31.0,NBA,C,7.0,0.0,35.0,4.9,21.0,0.23,0.0,0.0,,4.9,21.0,0.23,3.2,3.2,1.0,1.6,6.5,8.1,1.6,0.0,1.6,4.9,9.7,12.9,,58.0,102.0
2000,13.0,586,LAC,Los Angeles Clippers,Marty Conlon,"January 19, 1968",32.0,NBA,C,3.0,0.0,9.0,5.7,11.4,0.5,0.0,0.0,,5.7,11.4,0.5,0.0,0.0,,5.7,5.7,11.4,0.0,0.0,0.0,0.0,5.7,11.4,,121.0,115.0
