Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2005,30,1243,WAS,Washington Wizards,Brendan Haywood,1979-11-27,25.0,NBA,C,10.0,10.0,296.0,6.6,12.3,0.54,0.0,0.0,,6.6,12.3,0.54,4.8,7.5,0.64,6.0,7.0,13.0,1.7,2.4,3.4,1.7,6.8,18.1,123.0,104.0
2006,30,1243,WAS,Washington Wizards,Brendan Haywood,1979-11-27,26.0,NBA,C,6.0,6.0,155.0,5.2,7.6,0.68,0.0,0.0,,5.2,7.6,0.68,4.5,8.6,0.52,2.4,4.1,6.5,1.7,0.7,3.8,2.4,7.6,14.8,116.0,110.0
2007,30,1243,WAS,Washington Wizards,Brendan Haywood,1979-11-27,27.0,NBA,C,3.0,0.0,34.0,8.0,11.2,0.71,0.0,0.0,,8.0,11.2,0.71,4.8,6.4,0.75,4.8,3.2,8.0,1.6,1.6,0.0,1.6,11.2,20.8,142.0,115.0
2008,30,1243,WAS,Washington Wizards,Brendan Haywood,1979-11-27,28.0,NBA,C,6.0,6.0,178.0,8.0,13.5,0.59,0.0,0.0,,8.0,13.5,0.59,6.1,7.7,0.8,4.0,8.3,12.3,1.5,1.2,2.8,1.8,7.7,22.1,129.0,106.0
2010,7,1243,DAL,Dallas Mavericks,Brendan Haywood,1979-11-27,30.0,NBA,C,6.0,2.0,139.0,4.7,8.2,0.57,0.0,0.0,,4.7,8.2,0.57,4.7,7.8,0.6,7.0,7.4,14.5,1.2,2.7,3.9,1.2,5.5,14.1,132.0,100.0
2011,7,1243,DAL,Dallas Mavericks,Brendan Haywood,1979-11-27,31.0,NBA,C,18.0,0.0,275.0,3.6,6.2,0.58,0.0,0.0,,3.6,6.2,0.58,4.0,8.7,0.46,6.9,7.9,14.7,0.8,0.4,3.6,2.6,9.7,11.3,112.0,105.0
2012,7,1243,DAL,Dallas Mavericks,Brendan Haywood,1979-11-27,32.0,NBA,C,4.0,4.0,61.0,3.5,12.2,0.29,0.0,0.0,,3.5,12.2,0.29,4.3,6.9,0.62,6.1,5.2,11.3,0.9,0.9,1.7,1.7,6.9,11.3,91.0,112.0
2015,6,1243,CLE,Cleveland Cavaliers,Brendan Haywood,1979-11-27,35.0,NBA,C,1.0,0.0,2.0,0.0,26.5,0.0,0.0,0.0,,0.0,26.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
