Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010.0,17.0,1450,MIL,Milwaukee Bucks,Brandon Jennings,20.0,7.0,7.0,249.0,7.1,17.3,0.41,1.7,5.9,0.29,5.3,11.4,0.47,3.0,3.8,0.81,0.7,2.3,3.0,3.6,1.2,0.6,1.2,2.7,18.9
2010.0,17.0,724,MIL,Milwaukee Bucks,Carlos Delfino,27.0,7.0,7.0,226.0,4.1,11.6,0.36,2.4,5.9,0.4,1.8,5.7,0.31,0.5,0.6,0.75,0.5,4.0,4.5,2.9,0.8,0.3,1.9,2.2,11.2
2010.0,17.0,209,MIL,Milwaukee Bucks,Charlie Bell,30.0,3.0,0.0,8.0,0.0,9.0,0.0,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
2010.0,17.0,975,MIL,Milwaukee Bucks,Dan Gadzuric,31.0,7.0,0.0,76.0,4.3,8.1,0.53,0.0,0.0,,4.3,8.1,0.53,0.5,1.9,0.25,4.7,6.6,11.4,0.5,0.5,2.4,2.8,7.1,9.0
2010.0,17.0,1380,MIL,Milwaukee Bucks,Ersan Ilyasova,22.0,7.0,0.0,157.0,5.5,11.5,0.48,1.1,3.2,0.36,4.4,8.3,0.53,3.4,4.1,0.83,4.8,7.3,12.2,0.7,1.1,0.2,2.3,3.2,15.6
2010.0,17.0,2733,MIL,Milwaukee Bucks,Jerry Stackhouse,35.0,7.0,0.0,144.0,3.5,10.7,0.33,1.2,3.7,0.33,2.3,7.0,0.32,4.5,5.0,0.9,0.2,2.7,3.0,2.0,1.2,0.2,1.2,1.0,12.7
2010.0,17.0,2541,MIL,Milwaukee Bucks,John Salmons,30.0,7.0,7.0,285.0,5.6,13.8,0.4,0.5,2.9,0.17,5.1,10.9,0.46,3.4,3.5,0.96,0.9,2.4,3.3,3.5,1.3,0.5,1.5,2.4,15.0
2010.0,17.0,2854,MIL,Milwaukee Bucks,Kurt Thomas,37.0,7.0,7.0,199.0,3.1,6.3,0.49,0.0,0.0,,3.1,6.3,0.49,0.7,0.9,0.8,2.2,7.8,9.9,2.0,0.5,0.7,1.4,4.7,6.9
2010.0,17.0,1889,MIL,Milwaukee Bucks,Luc Mbah a Moute,23.0,7.0,7.0,178.0,5.3,10.1,0.52,0.0,0.4,0.0,5.3,9.7,0.54,2.4,4.0,0.6,2.8,5.1,7.9,1.0,0.4,0.0,1.4,3.0,12.9
2010.0,17.0,2449,MIL,Milwaukee Bucks,Luke Ridnour,28.0,7.0,0.0,121.0,6.2,13.4,0.47,1.5,4.2,0.36,4.8,9.2,0.52,3.0,3.6,0.83,1.2,2.7,3.9,3.9,1.2,0.3,3.0,3.9,17.0
2010.0,17.0,347,MIL,Milwaukee Bucks,Primoz Brezec,30.0,4.0,0.0,25.0,5.8,10.1,0.57,0.0,0.0,,5.8,10.1,0.57,1.4,2.9,0.5,1.4,2.9,4.3,0.0,1.4,0.0,0.0,7.2,13.0
2010.0,17.0,1391,MIL,Milwaukee Bucks,Royal Ivey,28.0,3.0,0.0,11.0,6.5,19.6,0.33,0.0,6.5,0.0,6.5,13.1,0.5,0.0,0.0,,0.0,0.0,0.0,6.5,0.0,3.3,3.3,3.3,13.1
