Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,9,1334,DET,Detroit Pistons,Allan Houston,"April 20, 1971",22.0,NBA,SG,79.0,20.0,19.2,3.4,8.5,0.4,0.4,1.5,0.3,3.0,7.0,0.43,0.43,1.1,1.4,0.82,0.2,1.3,1.5,1.3,0.4,0.2,1.3,2.1,8.5
1995,9,1334,DET,Detroit Pistons,Allan Houston,"April 20, 1971",23.0,NBA,SG,76.0,39.0,26.3,5.2,11.3,0.46,2.1,4.9,0.42,3.2,6.4,0.49,0.56,1.9,2.3,0.86,0.4,1.8,2.2,2.2,0.8,0.2,1.5,2.4,14.5
1996,9,1334,DET,Detroit Pistons,Allan Houston,"April 20, 1971",24.0,NBA,SG,82.0,75.0,37.5,6.9,15.2,0.45,2.3,5.5,0.43,4.5,9.7,0.47,0.53,3.6,4.4,0.82,0.7,3.0,3.7,3.0,0.7,0.2,2.8,2.8,19.7
1997,20,1334,NYK,New York Knicks,Allan Houston,"April 20, 1971",25.0,NBA,SG,81.0,81.0,33.1,5.4,12.7,0.42,1.8,4.7,0.38,3.6,8.0,0.45,0.5,2.2,2.7,0.8,0.5,2.4,3.0,2.2,0.5,0.2,2.1,2.9,14.8
1998,20,1334,NYK,New York Knicks,Allan Houston,"April 20, 1971",26.0,NBA,SG,82.0,82.0,34.7,7.0,15.6,0.45,1.0,2.6,0.38,6.0,13.0,0.46,0.48,3.5,4.1,0.85,0.5,2.8,3.3,2.6,0.8,0.3,2.4,2.5,18.4
1999,20,1334,NYK,New York Knicks,Allan Houston,"April 20, 1971",27.0,NBA,SG,50.0,50.0,36.3,5.9,14.1,0.42,1.1,2.8,0.41,4.7,11.3,0.42,0.46,3.4,3.9,0.86,0.4,2.6,3.0,2.7,0.7,0.2,2.6,2.3,16.3
2000,20,1334,NYK,New York Knicks,Allan Houston,"April 20, 1971",28.0,NBA,SG,82.0,82.0,38.6,7.5,15.5,0.48,1.3,3.0,0.44,6.2,12.5,0.49,0.52,3.4,4.1,0.84,0.5,2.8,3.3,2.7,0.8,0.2,2.3,2.7,19.7
2001,20,1334,NYK,New York Knicks,Allan Houston,"April 20, 1971",29.0,NBA,SG,78.0,78.0,36.6,6.9,15.5,0.45,1.2,3.2,0.38,5.7,12.3,0.47,0.49,3.6,3.9,0.91,0.3,3.4,3.6,2.2,0.7,0.1,2.1,2.4,18.7
2002,20,1334,NYK,New York Knicks,Allan Houston,"April 20, 1971",30.0,NBA,SG,77.0,77.0,37.8,7.4,16.9,0.44,1.8,4.5,0.39,5.6,12.4,0.45,0.49,3.8,4.4,0.87,0.5,2.8,3.3,2.5,0.7,0.1,2.2,2.4,20.4
2003,20,1334,NYK,New York Knicks,Allan Houston,"April 20, 1971",31.0,NBA,SG,82.0,82.0,37.9,8.0,17.9,0.44,2.2,5.5,0.4,5.8,12.4,0.47,0.51,4.4,4.8,0.92,0.3,2.5,2.8,2.7,0.7,0.1,2.2,2.3,22.5
2004,20,1334,NYK,New York Knicks,Allan Houston,"April 20, 1971",32.0,NBA,SG,50.0,50.0,36.0,6.8,15.6,0.44,1.7,4.0,0.43,5.1,11.6,0.44,0.49,3.1,3.4,0.91,0.4,2.0,2.4,2.0,0.8,0.0,2.0,2.1,18.5
2005,20,1334,NYK,New York Knicks,Allan Houston,"April 20, 1971",33.0,NBA,SG,20.0,11.0,26.6,4.3,10.3,0.42,1.6,4.0,0.39,2.7,6.3,0.43,0.49,1.8,2.2,0.84,0.2,1.0,1.2,2.1,0.4,0.1,1.1,2.0,11.9
