Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1986,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",22.0,NBA,PF,82.0,1.0,1542.0,6.3,11.8,0.54,0.0,0.2,0.17,6.3,11.6,0.55,3.1,5.1,0.61,4.8,6.7,11.5,1.6,1.5,1.5,3.0,6.9,15.8,,108.0,105.0
1987,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",23.0,NBA,PF,79.0,72.0,2240.0,6.7,12.4,0.54,0.0,0.1,0.0,6.7,12.3,0.54,4.6,5.9,0.78,4.4,8.5,13.0,1.8,1.5,1.7,2.2,3.6,18.0,,122.0,105.0
1988,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",24.0,NBA,PF,82.0,64.0,2636.0,5.9,11.8,0.5,0.0,0.0,0.0,5.9,11.7,0.5,5.4,7.0,0.77,4.5,8.5,13.0,1.7,1.6,0.8,2.2,3.7,17.2,,119.0,106.0
1989,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",25.0,NBA,PF,82.0,82.0,2510.0,7.7,14.5,0.53,0.1,0.3,0.24,7.6,14.2,0.54,5.4,6.9,0.79,4.9,9.2,14.1,2.0,1.8,1.1,2.3,3.3,20.8,,122.0,105.0
1990,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",26.0,NBA,PF,82.0,82.0,2709.0,7.1,14.8,0.48,0.2,0.8,0.28,6.8,14.0,0.49,5.1,6.8,0.75,4.8,8.3,13.1,1.7,1.2,0.9,2.1,3.8,19.5,,116.0,107.0
1991,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",27.0,NBA,PF,82.0,21.0,2164.0,6.1,12.8,0.48,0.3,1.3,0.2,5.8,11.5,0.51,5.3,7.1,0.74,4.7,7.4,12.2,1.7,1.4,0.5,2.3,2.8,17.7,,115.0,105.0
1992,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",28.0,NBA,PF,82.0,53.0,2902.0,6.8,14.4,0.48,0.2,1.0,0.21,6.6,13.4,0.5,6.1,8.2,0.74,5.5,8.2,13.6,2.1,1.6,0.6,2.0,2.5,20.0,,119.0,108.0
1993,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",29.0,NBA,PF,82.0,55.0,2819.0,6.7,12.5,0.54,0.3,0.8,0.35,6.4,11.7,0.55,4.9,6.6,0.74,5.1,7.5,12.6,2.1,1.6,0.7,2.1,2.6,18.6,,123.0,109.0
1994,24,1098,PHO,Phoenix Suns,A.C. Green,"October 4, 1963",30.0,NBA,PF,82.0,55.0,2825.0,8.2,16.3,0.5,0.1,0.6,0.23,8.0,15.6,0.51,4.7,6.4,0.74,4.8,8.4,13.2,2.4,1.2,0.7,1.8,2.5,21.1,,120.0,107.0
1995,24,1098,PHO,Phoenix Suns,A.C. Green,"October 4, 1963",31.0,NBA,SF,82.0,52.0,2687.0,5.8,11.5,0.5,0.8,2.4,0.34,5.0,9.1,0.55,4.7,6.4,0.73,3.6,8.8,12.5,2.4,1.0,0.6,2.1,2.7,17.1,,120.0,110.0
1996,24,1098,PHO,Phoenix Suns,A.C. Green,"October 4, 1963",32.0,NBA,SF,82.0,36.0,2113.0,5.2,10.8,0.48,0.3,1.3,0.27,4.9,9.6,0.51,4.1,5.8,0.71,4.0,9.5,13.5,1.8,1.1,0.6,1.9,3.4,14.9,,115.0,109.0
1997,31,1098,TOT,Total After Trade,A.C. Green,"October 4, 1963",33.0,NBA,PF,83.0,73.0,2492.0,5.0,10.4,0.48,0.0,0.4,0.05,5.0,9.9,0.5,2.7,4.2,0.65,4.8,9.3,14.0,1.5,1.5,0.3,1.6,3.1,12.8,,111.0,107.0
1997,24,1098,PHO,Phoenix Suns,A.C. Green,"October 4, 1963",33.0,NBA,PF,27.0,19.0,548.0,5.7,12.0,0.48,0.0,0.3,0.0,5.7,11.7,0.49,2.9,4.5,0.65,3.1,9.9,13.0,1.6,1.7,0.1,1.9,3.2,14.4,,104.0,107.0
1997,7,1098,DAL,Dallas Mavericks,A.C. Green,"October 4, 1963",33.0,NBA,PF,56.0,54.0,1944.0,4.8,9.9,0.49,0.0,0.5,0.06,4.8,9.4,0.51,2.7,4.1,0.65,5.2,9.1,14.4,1.4,1.4,0.4,1.5,3.1,12.3,,114.0,107.0
1998,7,1098,DAL,Dallas Mavericks,A.C. Green,"October 4, 1963",34.0,NBA,PF,82.0,68.0,2649.0,4.9,10.8,0.45,0.0,0.1,0.0,4.9,10.7,0.46,2.3,3.3,0.72,4.4,9.0,13.5,2.5,1.6,0.5,1.4,3.2,12.1,,110.0,106.0
1999,7,1098,DAL,Dallas Mavericks,A.C. Green,"October 4, 1963",35.0,NBA,PF,50.0,35.0,924.0,6.3,14.9,0.42,0.0,0.5,0.0,6.3,14.5,0.44,1.8,3.0,0.58,4.8,8.5,13.3,1.5,1.6,0.5,1.1,4.0,14.4,,102.0,104.0
2001,16,1098,MIA,Miami Heat,A.C. Green,"October 4, 1963",37.0,NBA,PF,82.0,1.0,1411.0,5.6,12.7,0.44,0.0,0.2,0.0,5.6,12.4,0.45,3.1,4.3,0.71,4.2,8.0,12.2,1.5,1.2,0.3,1.8,4.6,14.3,,104.0,99.0
