Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2003,13,857,LAC,Los Angeles Clippers,Melvin Ely,"May 2, 1978",24.0,NBA,C,52.0,7.0,802.0,6.0,12.2,0.5,0.0,0.0,,6.0,12.2,0.5,3.4,4.8,0.7,4.2,7.2,11.4,1.0,0.7,2.1,3.3,6.2,15.5,,100.0,107.0
2004,13,857,LAC,Los Angeles Clippers,Melvin Ely,"May 2, 1978",25.0,NBA,PF,42.0,2.0,510.0,6.8,15.8,0.43,0.0,0.1,0.0,6.8,15.7,0.43,2.6,4.3,0.6,5.0,5.5,10.5,2.3,0.9,1.8,2.1,7.0,16.2,,101.0,110.0
2005,4,857,CHA,Charlotte Bobcats,Melvin Ely,"May 2, 1978",26.0,NBA,PF,79.0,17.0,1649.0,7.2,16.6,0.43,0.0,0.0,,7.2,16.6,0.43,3.8,6.7,0.57,4.5,5.8,10.3,2.4,1.0,2.2,3.6,6.3,18.2,,92.0,109.0
2006,4,857,CHA,Charlotte Bobcats,Melvin Ely,"May 2, 1978",27.0,NBA,PF,57.0,22.0,1348.0,8.2,16.2,0.51,0.0,0.1,0.0,8.2,16.1,0.51,4.9,7.3,0.67,3.6,7.0,10.6,2.9,1.1,1.7,3.8,6.1,21.3,,103.0,107.0
2007,31,857,TOT,Total After Trade,Melvin Ely,"May 2, 1978",28.0,NBA,"C,PF",30.0,0.0,309.0,4.9,13.6,0.36,0.0,0.0,,4.9,13.6,0.36,5.3,8.0,0.66,2.5,6.4,9.0,3.1,1.0,1.4,4.8,8.7,15.1,,83.0,107.0
2007,4,857,CHA,Charlotte Bobcats,Melvin Ely,"May 2, 1978",28.0,NBA,PF,24.0,0.0,244.0,4.9,12.8,0.38,0.0,0.0,,4.9,12.8,0.38,5.1,7.5,0.69,2.6,5.8,8.3,3.0,0.4,1.3,4.9,8.3,15.0,,84.0,110.0
2007,27,857,SAS,San Antonio Spurs,Melvin Ely,"May 2, 1978",28.0,NBA,C,6.0,0.0,65.0,4.9,16.5,0.3,0.0,0.0,,4.9,16.5,0.3,5.8,9.9,0.58,2.5,9.0,11.5,3.3,3.3,1.6,4.1,9.9,15.6,,78.0,94.0
2008,19,857,NOH,New Orleans Hornets,Melvin Ely,"May 2, 1978",29.0,NBA,C,52.0,1.0,621.0,7.3,15.5,0.47,0.0,0.0,,7.3,15.5,0.47,2.8,5.0,0.55,2.4,10.1,12.5,1.9,0.6,1.5,3.6,6.8,17.4,,91.0,105.0
2009,19,857,NOH,New Orleans Hornets,Melvin Ely,"May 2, 1978",30.0,NBA,C,31.0,4.0,373.0,5.4,13.9,0.39,0.0,0.0,,5.4,13.9,0.39,3.4,5.3,0.64,4.4,5.0,9.4,2.6,0.3,1.3,3.4,8.5,14.2,,91.0,111.0
2011,8,857,DEN,Denver Nuggets,Melvin Ely,"May 2, 1978",32.0,NBA,C,30.0,2.0,366.0,3.8,7.0,0.55,0.0,0.0,,3.8,7.0,0.55,1.8,2.9,0.62,3.7,6.4,10.2,1.9,0.5,1.5,1.9,6.9,9.5,,113.0,109.0
2014,19,857,NOP,New Orleans Pelicans,Melvin Ely,"May 2, 1978",35.0,NBA,C,2.0,0.0,27.0,5.8,11.6,0.5,0.0,0.0,,5.8,11.6,0.5,0.0,0.0,,0.0,1.9,1.9,0.0,0.0,1.9,0.0,9.6,11.6,,104.0,116.0
