Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1981,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",23.0,NBA,SG,75,57,1768,399,806,0.5,9,29,0.31,390,777,0.5,0.5,161,226,0.71,32,111,143,273,59,10,219,234,968,0
1982,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",24.0,NBA,SG,77,1,1909,511,979,0.52,25,59,0.42,486,920,0.53,0.54,227,306,0.74,43,91,134,283,64,17,214,269,1274,0
1983,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",25.0,NBA,SG,81,81,2474,626,1250,0.5,22,76,0.29,604,1174,0.51,0.51,324,411,0.79,42,183,225,365,80,17,271,255,1598,0
1984,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",26.0,NBA,SG,78,72,2556,593,1125,0.53,12,38,0.32,581,1087,0.53,0.53,390,465,0.84,57,136,193,373,70,23,297,251,1588,0
1985,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",27.0,NBA,SG,70,65,2237,450,914,0.49,39,105,0.37,411,809,0.51,0.51,306,355,0.86,35,142,177,363,65,24,224,211,1245,1
1986,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",28.0,NBA,SG,6,0,84,11,36,0.31,0,2,0.0,11,34,0.32,0.31,3,8,0.38,2,3,5,12,2,0,7,8,25,0
1987,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",29.0,NBA,SG,52,12,1058,197,437,0.45,22,67,0.33,175,370,0.47,0.48,133,167,0.8,16,69,85,188,18,8,112,78,549,0
1988,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,"November 23, 1957",30.0,NBA,SG,29,15,522,72,171,0.42,9,27,0.33,63,144,0.44,0.45,58,72,0.81,8,39,47,108,11,6,50,35,211,0
