Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,31,2827,TOT,Total After Trade,Garrett Temple,"May 8, 1986",23.0,NBA,SG,27.0,4.0,334.0,4.7,10.9,0.44,1.4,4.0,0.35,3.3,6.9,0.48,3.8,5.4,0.7,0.6,2.7,3.3,2.3,1.4,0.6,2.9,4.5,14.7
2010,11,2827,HOU,Houston Rockets,Garrett Temple,"May 8, 1986",23.0,NBA,SG,9.0,0.0,118.0,4.0,8.8,0.45,0.9,3.7,0.25,3.1,5.2,0.59,4.9,7.3,0.67,0.6,3.7,4.3,2.1,1.2,1.2,4.3,4.9,13.7
2010,26,2827,SAC,Sacramento Kings,Garrett Temple,"May 8, 1986",23.0,NBA,SG,5.0,0.0,23.0,4.7,12.5,0.38,0.0,3.1,0.0,4.7,9.4,0.5,7.8,7.8,1.0,1.6,3.1,4.7,3.1,1.6,0.0,3.1,1.6,17.2
2010,27,2827,SAS,San Antonio Spurs,Garrett Temple,"May 8, 1986",23.0,NBA,SG,13.0,4.0,193.0,5.2,11.9,0.44,1.9,4.3,0.44,3.4,7.6,0.44,2.6,3.9,0.67,0.6,2.1,2.6,2.2,1.5,0.4,2.1,4.7,14.9
2011,31,2827,TOT,Total After Trade,Garrett Temple,"May 8, 1986",24.0,NBA,"PG,SG",24.0,0.0,230.0,3.1,10.6,0.29,1.6,5.8,0.27,1.6,4.9,0.32,1.1,2.7,0.41,0.2,3.4,3.6,5.0,1.7,0.9,3.6,3.8,8.9
2011,27,2827,SAS,San Antonio Spurs,Garrett Temple,"May 8, 1986",24.0,NBA,SG,3.0,0.0,21.0,1.7,8.6,0.2,0.0,1.7,0.0,1.7,6.9,0.25,0.0,3.4,0.0,1.7,1.7,3.4,3.4,1.7,1.7,1.7,3.4,3.4
2011,17,2827,MIL,Milwaukee Bucks,Garrett Temple,"May 8, 1986",24.0,NBA,SG,9.0,0.0,83.0,3.0,9.1,0.33,1.3,4.3,0.3,1.7,4.8,0.36,0.0,1.7,0.0,0.0,2.6,2.6,2.6,0.4,0.4,0.9,3.5,7.4
2011,4,2827,CHA,Charlotte Bobcats,Garrett Temple,"May 8, 1986",24.0,NBA,PG,12.0,0.0,126.0,3.4,12.0,0.29,2.0,7.4,0.27,1.4,4.6,0.31,2.0,3.1,0.64,0.0,4.3,4.3,6.9,2.6,1.1,5.7,4.0,10.9
2013,30,2827,WAS,Washington Wizards,Garrett Temple,"May 8, 1986",26.0,NBA,SG,51.0,36.0,1156.0,3.3,8.0,0.41,0.8,2.5,0.32,2.5,5.5,0.44,0.8,1.2,0.7,0.9,2.9,3.8,3.6,1.6,0.5,1.9,2.9,8.2
2014,30,2827,WAS,Washington Wizards,Garrett Temple,"May 8, 1986",27.0,NBA,SG,75.0,0.0,638.0,2.9,8.0,0.36,0.3,1.6,0.21,2.5,6.3,0.4,1.7,2.4,0.7,1.2,2.7,3.8,4.1,2.0,0.6,2.4,4.1,7.8
2015,30,2827,WAS,Washington Wizards,Garrett Temple,"May 8, 1986",28.0,NBA,SG,52.0,18.0,735.0,3.3,8.3,0.4,1.6,4.3,0.38,1.7,4.0,0.43,1.7,2.4,0.73,1.2,3.2,4.4,2.7,2.1,0.4,1.7,3.7,10.0
2016,30,2827,WAS,Washington Wizards,Garrett Temple,"May 8, 1986",29.0,NBA,SF,80.0,43.0,1951.0,3.7,9.3,0.4,1.6,4.8,0.34,2.1,4.6,0.45,1.7,2.3,0.73,0.7,3.2,3.9,2.6,1.3,0.3,1.2,3.6,10.7
2017,26,2827,SAC,Sacramento Kings,Garrett Temple,"May 8, 1986",30.0,NBA,SG,65.0,21.0,1728.0,3.8,9.0,0.42,1.7,4.6,0.37,2.1,4.4,0.48,1.2,1.5,0.78,0.7,3.2,3.8,3.5,1.7,0.6,1.6,2.9,10.5
2018,26,2827,SAC,Sacramento Kings,Garrett Temple,"May 8, 1986",31.0,NBA,SG,65.0,35.0,1615.0,4.4,10.6,0.42,2.0,5.1,0.39,2.5,5.6,0.44,1.3,1.7,0.77,0.5,2.9,3.4,2.8,1.3,0.6,1.8,3.0,12.2
2019,31,2827,TOT,Total After Trade,Garrett Temple,"May 8, 1986",32.0,NBA,SG,75.0,55.0,2040.0,3.7,8.7,0.42,1.6,4.7,0.34,2.1,4.0,0.52,1.4,1.9,0.75,0.5,3.3,3.8,1.9,1.3,0.5,1.2,3.6,10.3
2019,15,2827,MEM,Memphis Grizzlies,Garrett Temple,"May 8, 1986",32.0,NBA,SG,49.0,49.0,1530.0,3.9,9.1,0.43,1.7,4.9,0.35,2.2,4.2,0.52,1.3,1.8,0.75,0.4,3.2,3.6,1.6,1.2,0.6,1.3,3.2,10.9
2019,13,2827,LAC,Los Angeles Clippers,Garrett Temple,"May 8, 1986",32.0,NBA,SG,26.0,6.0,510.0,3.0,7.5,0.4,1.1,3.8,0.3,1.8,3.7,0.5,1.6,2.2,0.74,0.7,3.8,4.5,2.6,1.8,0.4,1.1,4.9,8.7
2020,3,2827,BRK,Brooklyn Nets,Garrett Temple,"May 8, 1986",33.0,NBA,SG,62.0,35.0,1730.0,4.6,12.2,0.38,2.6,8.0,0.33,2.0,4.2,0.47,1.5,1.8,0.8,0.6,3.9,4.5,3.2,1.0,0.6,1.3,2.2,13.3
2021,5,2827,CHI,Chicago Bulls,Garrett Temple,"May 8, 1986",34.0,NBA,SG,21.0,2.0,549.0,4.3,10.4,0.41,2.2,6.2,0.35,2.1,4.3,0.49,1.3,1.6,0.8,0.7,3.0,3.7,2.7,1.5,0.7,1.6,3.2,12.0
