Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,24.0,ATL,NBA,C,82.0,,2123.0,6.6,11.8,0.558,0.0,0.0,,6.6,11.8,0.558,3.6,5.0,0.714,6.5,11.2,17.7,1.7,1.2,5.6,2.3,7.4,16.7,,121.0,96.0
1981,25.0,ATL,NBA,C,40.0,,1044.0,5.4,9.7,0.552,0.0,0.0,0.0,5.4,9.7,0.555,2.1,2.6,0.807,4.7,8.5,13.2,1.6,1.3,5.4,2.6,7.0,12.9,,111.0,102.0
1982,26.0,ATL,NBA,C,79.0,39.0,2018.0,5.1,8.7,0.584,0.0,0.0,,5.1,8.7,0.584,2.0,3.2,0.612,4.2,11.1,15.3,1.5,0.9,5.6,2.0,7.1,12.1,,115.0,98.0
1983,27.0,ATL,NBA,C,80.0,80.0,2472.0,5.1,10.0,0.51,0.0,0.0,0.0,5.1,10.0,0.511,1.9,2.6,0.726,4.1,10.5,14.6,1.5,1.0,6.7,1.9,5.8,12.2,,109.0,97.0
1984,28.0,ATL,NBA,C,77.0,76.0,2351.0,5.9,11.3,0.518,0.0,0.0,,5.9,11.3,0.518,2.5,4.1,0.621,4.3,8.4,12.7,1.3,0.7,5.9,2.2,6.4,14.3,,108.0,103.0
1985,29.0,ATL,NBA,C,70.0,60.0,1750.0,5.1,9.3,0.549,0.0,0.0,,5.1,9.3,0.549,1.8,2.6,0.72,3.1,9.0,12.1,1.4,1.0,4.6,2.2,5.9,12.1,,109.0,103.0
1986,30.0,ATL,NBA,C,74.0,61.0,1781.0,4.7,9.4,0.499,0.0,0.0,0.0,4.7,9.3,0.5,1.9,2.4,0.767,3.5,8.8,12.3,1.1,1.0,4.5,2.5,6.4,11.2,,103.0,102.0
1987,31.0,ATL,NBA,C,75.0,58.0,1764.0,4.8,8.7,0.546,0.0,0.0,,4.8,8.7,0.546,1.8,2.4,0.724,4.3,9.3,13.6,0.6,1.2,3.9,1.7,6.7,11.3,,116.0,102.0
1988,32.0,ATL,NBA,C,76.0,59.0,1765.0,3.8,7.3,0.512,0.0,0.0,,3.8,7.3,0.512,2.0,2.3,0.875,4.0,8.9,13.0,0.6,0.9,3.7,1.4,6.5,9.5,,117.0,105.0
1989,33.0,CLE,NBA,C,60.0,2.0,583.0,5.2,11.6,0.449,0.0,0.1,0.0,5.2,11.5,0.453,1.0,1.6,0.632,3.2,8.5,11.7,1.6,0.9,3.2,1.8,7.5,11.4,,98.0,102.0
1990,34.0,CLE,NBA,C,48.0,19.0,674.0,4.3,9.4,0.456,0.0,0.1,0.0,4.3,9.3,0.46,0.8,1.2,0.688,4.3,7.1,11.5,1.8,1.0,4.0,2.6,6.2,9.4,,95.0,105.0
1991,35.0,DET,NBA,C,37.0,0.0,202.0,3.6,8.5,0.424,0.0,0.0,,3.6,8.5,0.424,2.1,3.6,0.571,3.4,7.5,10.9,1.0,0.5,5.2,3.9,9.0,9.3,,81.0,101.0
1992,36.0,HOU,NBA,C,59.0,5.0,697.0,3.3,6.2,0.535,0.0,0.0,,3.3,6.2,0.535,1.9,2.2,0.867,4.4,8.0,12.4,1.1,1.0,4.5,1.3,6.2,8.5,,123.0,106.0
1993,37.0,HOU,NBA,C,42.0,0.0,247.0,2.3,8.4,0.268,0.0,0.4,0.0,2.3,8.0,0.282,1.9,2.5,0.75,2.5,9.9,12.4,2.1,1.2,3.1,1.9,8.9,6.4,,81.0,102.0
1994,38.0,ORL,NBA,C,45.0,1.0,384.0,3.8,7.0,0.547,0.0,0.0,,3.8,7.0,0.547,2.4,3.9,0.6,4.3,8.3,12.6,1.2,0.9,4.6,1.7,7.2,10.0,,116.0,104.0
1995,39.0,ORL,NBA,C,51.0,3.0,478.0,2.1,4.4,0.476,0.0,0.0,,2.1,4.4,0.476,2.2,3.3,0.677,3.3,6.8,10.0,1.0,0.7,3.8,2.4,6.7,6.4,,99.0,107.0
