Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,1,2501,ATL,Atlanta Hawks,Tree Rollins,"June 16, 1955",24.0,NBA,C,82.0,,2123.0,6.6,11.8,0.56,0.0,0.0,,6.6,11.8,0.56,3.6,5.0,0.71,6.5,11.2,17.7,1.7,1.2,5.6,2.3,7.4,16.7,,121.0,96.0
1981,1,2501,ATL,Atlanta Hawks,Tree Rollins,"June 16, 1955",25.0,NBA,C,40.0,,1044.0,5.4,9.7,0.55,0.0,0.0,0.0,5.4,9.7,0.56,2.1,2.6,0.81,4.7,8.5,13.2,1.6,1.3,5.4,2.6,7.0,12.9,,111.0,102.0
1982,1,2501,ATL,Atlanta Hawks,Tree Rollins,"June 16, 1955",26.0,NBA,C,79.0,39.0,2018.0,5.1,8.7,0.58,0.0,0.0,,5.1,8.7,0.58,2.0,3.2,0.61,4.2,11.1,15.3,1.5,0.9,5.6,2.0,7.1,12.1,,115.0,98.0
1983,1,2501,ATL,Atlanta Hawks,Tree Rollins,"June 16, 1955",27.0,NBA,C,80.0,80.0,2472.0,5.1,10.0,0.51,0.0,0.0,0.0,5.1,10.0,0.51,1.9,2.6,0.73,4.1,10.5,14.6,1.5,1.0,6.7,1.9,5.8,12.2,,109.0,97.0
1984,1,2501,ATL,Atlanta Hawks,Tree Rollins,"June 16, 1955",28.0,NBA,C,77.0,76.0,2351.0,5.9,11.3,0.52,0.0,0.0,,5.9,11.3,0.52,2.5,4.1,0.62,4.3,8.4,12.7,1.3,0.7,5.9,2.2,6.4,14.3,,108.0,103.0
1985,1,2501,ATL,Atlanta Hawks,Tree Rollins,"June 16, 1955",29.0,NBA,C,70.0,60.0,1750.0,5.1,9.3,0.55,0.0,0.0,,5.1,9.3,0.55,1.8,2.6,0.72,3.1,9.0,12.1,1.4,1.0,4.6,2.2,5.9,12.1,,109.0,103.0
1986,1,2501,ATL,Atlanta Hawks,Tree Rollins,"June 16, 1955",30.0,NBA,C,74.0,61.0,1781.0,4.7,9.4,0.5,0.0,0.0,0.0,4.7,9.3,0.5,1.9,2.4,0.77,3.5,8.8,12.3,1.1,1.0,4.5,2.5,6.4,11.2,,103.0,102.0
1987,1,2501,ATL,Atlanta Hawks,Tree Rollins,"June 16, 1955",31.0,NBA,C,75.0,58.0,1764.0,4.8,8.7,0.55,0.0,0.0,,4.8,8.7,0.55,1.8,2.4,0.72,4.3,9.3,13.6,0.6,1.2,3.9,1.7,6.7,11.3,,116.0,102.0
1988,1,2501,ATL,Atlanta Hawks,Tree Rollins,"June 16, 1955",32.0,NBA,C,76.0,59.0,1765.0,3.8,7.3,0.51,0.0,0.0,,3.8,7.3,0.51,2.0,2.3,0.88,4.0,8.9,13.0,0.6,0.9,3.7,1.4,6.5,9.5,,117.0,105.0
1989,6,2501,CLE,Cleveland Cavaliers,Tree Rollins,"June 16, 1955",33.0,NBA,C,60.0,2.0,583.0,5.2,11.6,0.45,0.0,0.1,0.0,5.2,11.5,0.45,1.0,1.6,0.63,3.2,8.5,11.7,1.6,0.9,3.2,1.8,7.5,11.4,,98.0,102.0
1990,6,2501,CLE,Cleveland Cavaliers,Tree Rollins,"June 16, 1955",34.0,NBA,C,48.0,19.0,674.0,4.3,9.4,0.46,0.0,0.1,0.0,4.3,9.3,0.46,0.8,1.2,0.69,4.3,7.1,11.5,1.8,1.0,4.0,2.6,6.2,9.4,,95.0,105.0
1991,9,2501,DET,Detroit Pistons,Tree Rollins,"June 16, 1955",35.0,NBA,C,37.0,0.0,202.0,3.6,8.5,0.42,0.0,0.0,,3.6,8.5,0.42,2.1,3.6,0.57,3.4,7.5,10.9,1.0,0.5,5.2,3.9,9.0,9.3,,81.0,101.0
1992,11,2501,HOU,Houston Rockets,Tree Rollins,"June 16, 1955",36.0,NBA,C,59.0,5.0,697.0,3.3,6.2,0.54,0.0,0.0,,3.3,6.2,0.54,1.9,2.2,0.87,4.4,8.0,12.4,1.1,1.0,4.5,1.3,6.2,8.5,,123.0,106.0
1993,11,2501,HOU,Houston Rockets,Tree Rollins,"June 16, 1955",37.0,NBA,C,42.0,0.0,247.0,2.3,8.4,0.27,0.0,0.4,0.0,2.3,8.0,0.28,1.9,2.5,0.75,2.5,9.9,12.4,2.1,1.2,3.1,1.9,8.9,6.4,,81.0,102.0
1994,22,2501,ORL,Orlando Magic,Tree Rollins,"June 16, 1955",38.0,NBA,C,45.0,1.0,384.0,3.8,7.0,0.55,0.0,0.0,,3.8,7.0,0.55,2.4,3.9,0.6,4.3,8.3,12.6,1.2,0.9,4.6,1.7,7.2,10.0,,116.0,104.0
1995,22,2501,ORL,Orlando Magic,Tree Rollins,"June 16, 1955",39.0,NBA,C,51.0,3.0,478.0,2.1,4.4,0.48,0.0,0.0,,2.1,4.4,0.48,2.2,3.3,0.68,3.3,6.8,10.0,1.0,0.7,3.8,2.4,6.7,6.4,,99.0,107.0
