PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Yao Ming,28,77,77,2589,11.6,21.2,0.5479999999999999,0.0,0.0,1.0,11.6,21.2,0.5479999999999999,7.8,9.0,0.866,4.2,11.4,15.6,2.8,0.6,3.1,4.8,5.3,31.1,,114,101
Luis Scola,28,82,82,2488,9.1,17.1,0.531,0.0,0.1,0.0,9.1,17.0,0.5329999999999999,4.2,5.5,0.76,4.3,11.1,15.4,2.6,1.5,0.2,2.6,5.6,22.3,,114,102
Metta World Peace,29,69,55,2452,9.0,22.5,0.401,3.3,8.3,0.39899999999999997,5.7,14.2,0.402,4.3,5.7,0.748,1.4,6.4,7.8,5.0,2.3,0.5,3.0,3.4,25.6,,104,103
Shane Battier,30,60,59,2031,3.8,9.3,0.41,2.4,6.2,0.384,1.4,3.1,0.462,1.4,1.8,0.821,1.4,6.1,7.5,3.6,1.3,1.4,1.3,3.0,11.4,,118,105
Aaron Brooks,24,80,35,1998,8.4,20.9,0.40399999999999997,3.0,8.2,0.366,5.4,12.6,0.428,4.0,4.6,0.866,0.9,3.3,4.2,6.3,1.2,0.2,3.3,4.0,23.8,,105,108
Rafer Alston,32,48,48,1591,6.5,17.5,0.37,2.7,7.7,0.348,3.8,9.8,0.387,2.9,3.6,0.789,0.8,4.0,4.8,8.6,1.9,0.2,2.9,2.4,18.5,,104,106
Carl Landry,25,69,0,1467,8.7,15.2,0.574,0.0,0.1,0.33299999999999996,8.7,15.1,0.5760000000000001,5.7,7.0,0.813,4.5,7.9,12.4,1.4,0.9,1.1,2.5,6.0,23.1,,123,104
Von Wafer,23,63,11,1225,9.9,22.2,0.447,2.8,7.1,0.39,7.2,15.1,0.474,3.8,5.1,0.752,0.8,4.1,4.9,3.1,1.7,0.3,2.6,3.1,26.5,,106,106
Tracy McGrady,29,35,35,1181,8.5,21.9,0.38799999999999996,2.0,5.3,0.376,6.5,16.6,0.391,5.6,7.0,0.8009999999999999,0.9,6.0,6.9,7.9,1.9,0.7,3.1,1.7,24.6,,105,104
Chuck Hayes,25,71,1,858,2.6,7.0,0.37200000000000005,0.0,0.2,0.0,2.6,6.8,0.385,0.4,1.2,0.368,4.6,10.9,15.5,2.6,2.1,1.2,1.6,8.3,5.6,,98,100
Brent Barry,37,56,1,857,4.3,10.7,0.40700000000000003,3.0,8.1,0.374,1.3,2.5,0.512,1.2,1.2,0.95,1.1,4.8,5.8,4.8,1.5,0.2,3.0,2.8,12.9,,106,107
Kyle Lowry,22,28,0,608,6.7,14.2,0.475,0.7,2.5,0.276,6.0,11.6,0.519,4.6,5.7,0.8,1.1,5.7,6.8,8.5,1.8,0.8,3.3,5.0,18.7,,113,104
Luther Head,26,22,4,322,6.4,16.7,0.386,2.3,6.3,0.368,4.1,10.4,0.397,2.3,2.6,0.875,0.5,4.0,4.5,5.8,1.0,0.2,2.6,2.5,17.5,,101,108
Dikembe Mutombo,42,9,2,96,2.8,7.2,0.385,0.0,0.0,,2.8,7.2,0.385,3.3,5.0,0.667,6.7,11.6,18.3,0.0,0.0,6.1,3.3,6.1,8.9,,95,99
Brian Cook,28,9,0,25,10.6,34.1,0.313,4.3,10.6,0.4,6.4,23.4,0.273,0.0,0.0,,2.1,8.5,10.6,2.1,0.0,6.4,4.3,6.4,25.5,,75,100
James White,26,4,0,11,14.5,24.2,0.6,4.8,9.7,0.5,9.7,14.5,0.667,0.0,0.0,,0.0,0.0,0.0,4.8,4.8,4.8,14.5,9.7,33.9,,80,97
Joey Dorsey,25,3,0,6,8.9,17.7,0.5,0.0,0.0,,8.9,17.7,0.5,0.0,0.0,,0.0,8.9,8.9,8.9,0.0,0.0,0.0,0.0,17.7,,122,108
