SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2009,24,PHO,Steve Nash,34,74,74,2484,8.6,17.1,0.5,2.2,5.0,0.44,6.4,12.2,0.53,3.9,4.2,0.93,0.4,4.1,4.5,14.4,1.1,0.2,5.0,2.2,23.4,,119,115
2009,24,PHO,Grant Hill,36,82,68,2445,8.0,15.2,0.52,0.5,1.6,0.32,7.5,13.7,0.55,3.7,4.6,0.81,1.3,7.0,8.3,3.8,1.8,1.1,2.6,3.7,20.1,,114,111
2009,24,PHO,Shaquille O'Neal,36,75,75,2252,11.4,18.7,0.61,0.0,0.0,0.0,11.4,18.7,0.61,6.9,11.5,0.6,4.2,9.9,14.1,2.8,1.1,2.4,3.7,5.6,29.6,,117,109
2009,24,PHO,Matt Barnes,28,77,40,2082,6.8,16.2,0.42,2.8,8.2,0.34,4.0,8.0,0.5,2.4,3.3,0.74,1.9,8.2,10.1,5.1,1.2,0.6,3.1,5.0,18.9,,107,111
2009,24,PHO,Amar'e Stoudemire,26,53,53,1948,10.4,19.2,0.54,0.1,0.2,0.43,10.3,19.1,0.54,8.3,9.9,0.84,3.0,8.1,11.0,2.7,1.3,1.5,3.9,4.2,29.1,,117,111
2009,24,PHO,Jason Richardson,28,58,57,1919,9.6,19.7,0.49,2.7,6.9,0.38,6.9,12.7,0.55,2.9,3.8,0.78,1.7,5.1,6.8,2.9,1.6,0.7,1.9,2.7,24.8,,117,113
2009,24,PHO,Leandro Barbosa,26,70,11,1705,10.7,22.3,0.48,2.6,7.0,0.38,8.1,15.2,0.53,5.0,5.7,0.88,1.0,4.3,5.3,4.8,2.4,0.2,2.7,3.4,29.1,,117,112
2009,24,PHO,Lou Amundson,26,76,0,1044,6.4,12.0,0.54,0.0,0.0,0.0,6.4,11.9,0.54,2.5,5.7,0.44,6.1,6.8,12.9,1.3,1.5,3.1,2.7,7.4,15.4,,108,109
2009,24,PHO,Goran DragiA,22,55,1,728,6.0,15.4,0.39,1.4,3.7,0.37,4.7,11.7,0.4,3.4,4.5,0.77,2.3,4.8,7.1,7.6,2.0,0.2,5.0,6.0,16.9,,96,113
2009,24,PHO,Jared Dudley,23,48,0,728,6.3,13.0,0.48,1.8,4.5,0.39,4.5,8.5,0.53,3.8,5.6,0.69,3.9,6.1,10.0,2.5,2.7,0.4,2.3,4.5,18.1,,119,110
2009,24,PHO,Raja Bell,32,22,22,712,5.3,12.4,0.43,3.1,6.6,0.47,2.2,5.8,0.39,1.1,1.5,0.76,0.6,3.9,4.5,2.0,0.9,0.1,1.3,4.0,14.9,,114,116
2009,24,PHO,Robin Lopez,20,60,7,614,5.8,11.2,0.52,0.0,0.1,0.0,5.8,11.1,0.52,3.8,5.5,0.69,4.2,5.4,9.6,0.7,0.9,3.3,2.3,7.9,15.4,,112,111
2009,24,PHO,Boris Diaw,26,22,0,538,7.4,13.1,0.57,0.5,1.3,0.36,7.0,11.8,0.59,1.7,2.4,0.69,2.2,5.6,7.8,4.3,1.0,0.8,3.4,3.6,17.0,,109,114
2009,24,PHO,Alando Tucker,24,30,1,282,9.2,21.5,0.43,1.4,4.1,0.35,7.8,17.4,0.45,4.6,5.9,0.79,3.4,2.1,5.5,2.1,0.9,0.2,2.5,2.5,24.5,,106,117
2009,24,PHO,Sean Singletary,23,13,1,122,4.9,15.2,0.32,1.6,4.1,0.4,3.3,11.1,0.3,2.5,2.5,1.0,2.0,4.5,6.6,4.9,2.5,0.0,2.0,5.7,13.9,,99,112
2009,24,PHO,Stromile Swift,29,13,0,121,6.2,16.9,0.37,0.4,0.4,1.0,5.8,16.5,0.35,3.3,6.2,0.53,4.5,9.1,13.6,0.8,1.7,2.5,3.7,10.3,16.1,,84,108
2009,24,PHO,Dee Brown,24,2,0,28,1.8,8.9,0.2,1.8,7.1,0.25,0.0,1.8,0.0,3.6,3.6,1.0,0.0,1.8,1.8,5.4,0.0,0.0,5.4,10.7,8.9,,74,119
2009,24,PHO,Courtney Sims,25,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,,0,121
