PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
O.J. Mayo,21,82,82,3120,9.6,21.9,0.43799999999999994,2.5,6.5,0.384,7.1,15.4,0.461,4.2,4.8,0.879,1.0,4.3,5.3,4.5,1.6,0.2,3.9,3.5,25.9,,103.0,112
Rudy Gay,22,79,78,2945,10.3,22.8,0.45299999999999996,1.5,4.4,0.35100000000000003,8.8,18.4,0.47700000000000004,4.8,6.2,0.767,2.0,5.9,7.9,2.4,1.8,1.1,3.7,4.0,27.0,,101.0,110
Marc Gasol,24,82,75,2521,7.4,14.0,0.53,0.0,0.0,0.0,7.4,13.9,0.53,5.8,7.9,0.733,4.2,8.5,12.8,3.0,1.3,1.9,3.5,5.6,20.6,,112.0,108
Mike Conley,21,82,61,2508,6.9,15.5,0.442,1.9,4.6,0.406,5.0,10.9,0.45799999999999996,3.4,4.2,0.8170000000000001,0.5,5.3,5.9,7.5,1.9,0.2,3.0,3.1,19.0,,109.0,111
Hakim Warrick,26,82,7,2029,8.9,18.2,0.491,0.1,0.6,0.217,8.8,17.6,0.5,7.0,9.8,0.711,3.4,7.3,10.7,1.7,1.3,1.0,2.6,4.5,25.0,,111.0,110
Darrell Arthur,20,76,64,1464,6.9,15.9,0.43799999999999994,0.0,0.1,0.0,6.9,15.8,0.44,1.5,2.2,0.667,3.9,8.7,12.6,1.6,1.9,1.9,1.7,7.5,15.3,,99.0,107
Quinton Ross,27,68,7,1164,4.5,11.8,0.382,1.5,4.0,0.375,3.0,7.8,0.386,1.6,1.9,0.81,1.3,4.4,5.8,2.1,1.5,0.6,1.6,5.2,12.1,,98.0,112
Kyle Lowry,22,49,21,1071,5.6,13.5,0.41200000000000003,0.8,3.4,0.24600000000000002,4.7,10.1,0.46799999999999997,6.4,8.0,0.8009999999999999,0.6,4.9,5.5,8.8,2.4,0.4,3.9,4.4,18.4,,107.0,110
Darko Miličić,23,61,15,1034,7.1,13.7,0.515,0.0,0.0,,7.1,13.7,0.515,3.0,5.4,0.562,4.3,9.3,13.6,1.8,1.1,2.6,2.5,6.9,17.1,,106.0,107
Greg Buckner,32,63,0,878,3.7,9.6,0.384,0.8,3.1,0.255,2.9,6.5,0.444,1.2,1.5,0.8,1.9,5.9,7.9,3.5,1.8,0.5,2.3,6.5,9.4,,94.0,110
Marko Jarić,30,53,0,605,4.2,12.8,0.331,1.0,2.5,0.39299999999999996,3.3,10.3,0.316,2.6,3.6,0.7070000000000001,2.0,3.7,5.7,6.5,2.6,1.0,4.3,5.5,12.0,,85.0,109
Darius Miles,27,34,0,298,8.6,17.7,0.485,0.2,1.1,0.16699999999999998,8.4,16.6,0.505,4.1,5.5,0.742,3.4,6.8,10.2,3.0,2.0,3.6,3.8,5.7,21.4,,102.0,106
Hamed Haddadi,23,19,0,120,6.7,13.8,0.484,0.0,0.0,,6.7,13.8,0.484,8.0,13.3,0.6,7.1,13.8,20.9,3.5,0.4,5.3,4.0,8.9,21.3,,109.0,103
Javaris Crittenton,21,7,0,44,8.5,18.2,0.467,0.0,1.2,0.0,8.5,16.9,0.5,6.1,13.3,0.455,4.8,2.4,7.3,6.1,1.2,0.0,3.6,6.1,23.0,,101.0,114
Adonal Foyle,33,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.0,,,118
