Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2009,8,66,DEN,Denver Nuggets,11,Chris Andersen,C,6-10,245,"July 7, 1978",US,6,Blinn College
2009,8,93,DEN,Denver Nuggets,15,Carmelo Anthony,SF,6-7,238,"May 29, 1984",US,5,Syracuse
2009,8,117,DEN,Denver Nuggets,12,Chucky Atkins,PG,5-11,160,"August 14, 1974",US,9,South Florida
2009,8,150,DEN,Denver Nuggets,32,Renaldo Balkman,PF,6-8,208,"July 14, 1984",US,2,South Carolina
2009,8,242,DEN,Denver Nuggets,7,Chauncey Billups,PG,6-3,202,"September 25, 1976",US,11,Colorado
2009,8,485,DEN,Denver Nuggets,25,Anthony Carter,PG,6-1,190,"June 16, 1975",US,9,Hawaii
2009,8,1215,DEN,Denver Nuggets,6,Jason Hart,PG,6-3,185,"April 29, 1978",US,7,Syracuse
2009,8,1286,DEN,Denver Nuggets,31,Nene Hilario,C,6-11,250,"September 13, 1982",BR,6,
2009,8,1340,DEN,Denver Nuggets,5,Juwan Howard,PF,6-9,240,"February 7, 1973",US,14,Michigan
2009,8,1390,DEN,Denver Nuggets,3,Allen Iverson,SG,6-0,165,"June 7, 1975",US,12,Georgetown
2009,8,1532,DEN,Denver Nuggets,30,Dahntay Jones,SG,6-6,225,"December 27, 1980",US,5,"Rutgers University, Duke"
2009,8,1633,DEN,Denver Nuggets,43,Linas Kleiza,SF,6-8,245,"January 3, 1985",LT,3,Missouri
2009,8,1859,DEN,Denver Nuggets,4,Kenyon Martin,PF,6-9,234,"December 30, 1977",US,8,Cincinnati
2009,8,2295,DEN,Denver Nuggets,27,Johan Petro,C,7-0,247,"January 27, 1986",FR,3,
2009,8,2545,DEN,Denver Nuggets,35,Cheikh Samb,C,7-1,245,"October 22, 1984",SN,1,
2009,8,2679,DEN,Denver Nuggets,1,J.R. Smith,SG,6-6,225,"September 9, 1985",US,4,
2009,8,3060,DEN,Denver Nuggets,13,Sonny Weems,SG,6-6,205,"July 8, 1986",US,R,Arkansas
