Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,10.0,860,GSW,Golden State Warriors,23.0,NBA,C,54,1,6.8,0.7,1.7,.404,0.0,0.0,,0.7,1.7,.404,.404,0.1,0.3,.313,0.8,1.1,1.9,0.2,0.1,0.3,0.4,1.8,1.5
1984,10.0,860,GSW,Golden State Warriors,24.0,NBA,C,46,1,7.8,0.7,1.8,.398,0.0,0.0,,0.7,1.8,.398,.398,0.3,0.5,.609,0.6,1.5,2.1,0.2,0.2,0.1,0.5,1.5,1.7
1985,31.0,860,TOT,Total After Trade,25.0,NBA,C,11,0,7.5,0.7,1.8,.400,0.0,0.0,,0.7,1.8,.400,.400,0.5,0.8,.556,1.1,1.6,2.7,0.0,0.2,0.5,0.2,0.5,1.9
1985,3.0,860,NJN,New Jersey Nets,25.0,NBA,C,7,0,10.9,1.0,2.3,.438,0.0,0.0,,1.0,2.3,.438,.438,0.7,1.3,.556,1.4,2.4,3.9,0.0,0.3,0.6,0.1,0.6,2.7
1985,5.0,860,CHI,Charlotte Bobcats,25.0,NBA,C,3,0,1.0,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.3,0.7
1985,17.0,860,MIL,Milwaukee Bucks,25.0,NBA,C,1,0,3.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,.000,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1987,31.0,860,TOT,Total After Trade,27.0,NBA,C,30,0,6.5,0.8,1.7,.451,0.0,0.0,,0.8,1.7,.451,.451,0.4,0.5,.750,0.8,1.1,1.9,0.3,0.2,0.4,0.4,1.1,1.9
1987,25.0,860,POR,Portland Trail Blazers,27.0,NBA,C,7,0,2.4,0.6,1.1,.500,0.0,0.0,,0.6,1.1,.500,.500,0.4,0.4,1.000,0.9,0.3,1.1,0.1,0.1,0.1,0.3,0.0,1.6
1987,17.0,860,MIL,Milwaukee Bucks,27.0,NBA,C,5,0,9.6,0.6,2.4,.250,0.0,0.0,,0.6,2.4,.250,.250,0.2,0.2,1.000,0.6,2.6,3.2,0.6,0.2,0.2,0.0,2.0,1.4
1987,3.0,860,NJN,New Jersey Nets,27.0,NBA,C,18,0,7.2,0.9,1.7,.516,0.0,0.0,,0.9,1.7,.516,.516,0.4,0.7,.667,0.8,1.1,1.8,0.2,0.2,0.5,0.6,1.3,2.2
1988,3.0,860,NJN,New Jersey Nets,28.0,NBA,C,54,0,7.4,0.7,1.6,.409,0.0,0.0,,0.7,1.6,.409,.409,0.6,0.6,.886,0.6,1.2,1.8,0.3,0.2,0.1,0.5,1.4,1.9
