Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1996,10,2685,GSW,Golden State Warriors,20.0,NBA,PF,82.0,2821.0,17.2,0.52,0.03,0.38,12.1,17.2,14.6,4.6,1.5,3.4,10.3,20.6,4.1,2.7,6.8,0.12,0.3,-1.0,-0.7,0.9
1997,10,2685,GSW,Golden State Warriors,21.0,NBA,PF,80.0,3086.0,16.0,0.51,0.04,0.29,10.0,16.1,13.1,7.2,1.3,2.1,11.6,23.8,3.1,1.3,4.4,0.07,-0.3,-2.0,-2.3,-0.2
1998,31,2685,TOT,Total After Trade,22.0,NBA,PF,79.0,2344.0,14.4,0.48,0.01,0.27,9.1,12.9,11.0,7.7,1.4,1.5,11.6,25.4,0.6,2.0,2.6,0.05,-1.2,-1.2,-2.4,-0.3
1998,10,2685,GSW,Golden State Warriors,22.0,NBA,PF,49.0,1645.0,15.1,0.47,0.01,0.26,8.9,13.2,11.0,8.0,1.4,1.6,10.6,26.4,0.4,1.4,1.8,0.05,-0.8,-1.1,-2.0,0.0
1998,23,2685,PHI,Philadelphia 76Ers,22.0,NBA,PF,30.0,699.0,12.9,0.5,0.0,0.32,9.5,12.4,10.9,7.1,1.4,1.4,14.5,23.1,0.2,0.5,0.8,0.05,-2.2,-1.3,-3.5,-0.3
1999,18,2685,MIN,Minnesota Timberwolves,23.0,NBA,C,43.0,1418.0,16.6,0.49,0.01,0.36,11.3,17.1,14.0,7.9,1.2,3.5,9.8,20.8,2.0,1.7,3.7,0.13,0.0,-0.5,-0.4,0.6
2001,9,2685,DET,Detroit Pistons,25.0,NBA,PF,69.0,1941.0,14.6,0.48,0.01,0.38,8.7,18.6,13.5,7.1,1.2,1.8,9.0,21.9,1.9,2.5,4.4,0.11,-1.6,-0.2,-1.9,0.1
2002,18,2685,MIN,Minnesota Timberwolves,26.0,NBA,C,72.0,1922.0,16.0,0.57,0.0,0.36,9.3,17.9,13.6,6.6,1.1,2.3,11.4,17.8,4.1,2.0,6.1,0.15,-0.2,0.0,-0.2,0.9
2003,18,2685,MIN,Minnesota Timberwolves,27.0,NBA,SF,54.0,1117.0,14.3,0.52,0.01,0.4,11.6,15.7,13.7,5.1,0.7,3.5,10.0,17.4,1.9,1.2,3.0,0.13,-1.8,-0.5,-2.4,-0.1
2004,17,2685,MIL,Milwaukee Bucks,28.0,NBA,PF,76.0,2254.0,16.6,0.51,0.01,0.34,11.6,20.8,16.2,5.6,1.1,3.0,9.2,18.0,4.0,2.3,6.3,0.13,0.3,-0.7,-0.4,0.9
2005,17,2685,MIL,Milwaukee Bucks,29.0,NBA,PF,74.0,2265.0,15.0,0.56,0.0,0.37,9.2,18.9,14.0,4.9,1.0,1.2,9.9,16.1,4.0,1.4,5.5,0.12,0.0,-0.9,-0.9,0.6
2006,17,2685,MIL,Milwaukee Bucks,30.0,NBA,PF,44.0,887.0,16.1,0.53,0.01,0.38,10.9,20.1,15.4,6.0,1.4,1.2,10.1,20.4,1.4,0.9,2.3,0.12,-1.0,-1.0,-2.0,0.0
2007,31,2685,TOT,Total After Trade,31.0,NBA,PF,65.0,1503.0,13.9,0.51,0.01,0.31,9.6,22.1,15.9,5.4,1.3,1.4,12.3,18.9,1.0,1.8,2.8,0.09,-1.6,-0.7,-2.3,-0.1
2007,8,2685,DEN,Denver Nuggets,31.0,NBA,PF,11.0,148.0,12.4,0.53,0.02,0.25,10.0,20.2,15.2,3.1,2.0,3.4,19.6,19.2,0.0,0.2,0.2,0.06,-4.2,0.1,-4.2,-0.1
2007,23,2685,PHI,Philadelphia 76Ers,31.0,NBA,PF,54.0,1355.0,14.1,0.51,0.01,0.32,9.5,22.3,15.9,5.7,1.2,1.1,11.4,18.8,1.0,1.5,2.6,0.09,-1.3,-0.7,-2.1,0.0
2008,31,2685,TOT,Total After Trade,32.0,NBA,PF,77.0,1726.0,16.1,0.52,0.0,0.31,10.3,16.1,13.1,6.7,1.0,2.1,8.7,21.0,2.4,1.8,4.1,0.12,-0.5,-0.6,-1.1,0.4
2008,5,2685,CHI,Charlotte Bobcats,32.0,NBA,PF,50.0,1146.0,16.8,0.52,0.0,0.28,10.3,16.0,13.0,7.4,1.1,2.1,8.3,22.8,1.5,1.1,2.6,0.11,0.1,-0.7,-0.6,0.4
2008,6,2685,CLE,Cleveland Cavaliers,32.0,NBA,PF,27.0,580.0,14.9,0.55,0.01,0.41,10.5,16.4,13.4,5.6,0.8,2.2,9.9,17.4,0.9,0.6,1.5,0.13,-1.5,-0.5,-2.0,0.0
2009,31,2685,TOT,Total After Trade,33.0,NBA,C,57.0,1102.0,13.8,0.51,0.02,0.25,9.5,18.3,13.9,6.0,0.8,2.7,6.3,16.2,1.4,1.4,2.7,0.12,-1.4,0.2,-1.2,0.2
2009,21,2685,OKC,Oklahoma City Thunder,33.0,NBA,C,36.0,691.0,13.2,0.49,0.02,0.25,8.7,18.6,13.6,5.9,0.7,2.8,5.8,16.4,0.6,0.6,1.3,0.09,-1.8,-0.2,-1.9,0.0
2009,6,2685,CLE,Cleveland Cavaliers,33.0,NBA,C,21.0,411.0,14.8,0.53,0.03,0.24,10.8,17.8,14.5,6.2,0.9,2.7,7.3,15.8,0.7,0.7,1.4,0.17,-0.9,0.9,0.0,0.2
2010,1,2685,ATL,Atlanta Hawks,34.0,NBA,PF,64.0,592.0,11.2,0.45,0.04,0.25,12.9,18.1,15.5,5.3,0.5,2.4,9.3,18.4,0.3,0.6,0.9,0.08,-3.8,-1.6,-5.5,-0.5
2011,31,2685,TOT,Total After Trade,35.0,NBA,PF,16.0,69.0,-0.1,0.24,0.0,0.12,5.1,28.9,17.3,8.0,0.0,4.4,22.9,14.5,-0.3,0.1,-0.1,-0.1,-10.1,0.8,-9.2,-0.1
2011,3,2685,NJN,New Jersey Nets,35.0,NBA,PF,4.0,25.0,-3.9,0.25,0.0,0.0,4.6,9.7,7.1,5.8,0.0,0.0,33.3,11.1,-0.1,0.0,-0.1,-0.16,-8.6,-1.5,-10.1,-0.1
2011,14,2685,LAL,Los Angeles Lakers,35.0,NBA,PF,12.0,44.0,2.1,0.23,0.0,0.17,5.3,39.9,23.2,9.2,0.0,6.9,18.9,16.5,-0.2,0.1,-0.1,-0.06,-10.9,2.2,-8.7,-0.1
