Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,24.0,LAC,NBA,SG,81.0,11.0,1208.0,6.0,13.6,0.441,2.2,5.9,0.374,3.8,7.7,0.492,2.7,3.4,0.783,1.9,2.1,4.0,2.3,1.1,0.4,1.9,4.5,16.9
1996,25.0,LAC,NBA,SG,65.0,1.0,784.0,4.5,11.1,0.405,1.7,5.2,0.333,2.8,5.9,0.469,3.1,3.8,0.817,1.8,2.9,4.7,2.2,1.1,0.5,2.1,3.8,13.8
1997,26.0,LAC,NBA,SG,65.0,0.0,747.0,6.5,14.4,0.45,2.5,5.8,0.425,4.0,8.6,0.466,3.3,4.0,0.821,2.4,2.7,5.1,2.5,1.6,0.5,2.2,4.1,18.7
1998,27.0,LAC,NBA,SG,67.0,35.0,1740.0,5.3,11.8,0.452,2.2,5.4,0.409,3.1,6.4,0.489,2.9,3.5,0.824,1.4,3.4,4.9,1.8,1.1,0.2,1.7,2.8,15.7
1999,28.0,LAC,NBA,SG,49.0,38.0,1242.0,5.2,12.1,0.432,1.9,4.8,0.394,3.3,7.3,0.456,2.6,3.0,0.863,1.1,2.9,4.1,1.5,1.3,0.2,1.5,2.5,14.9
2001,30.0,LAC,NBA,SG,81.0,40.0,2144.0,4.9,11.3,0.433,2.0,5.0,0.404,2.9,6.3,0.456,2.7,3.0,0.873,0.9,3.1,4.0,1.6,0.8,0.3,1.3,2.1,14.4
2002,31.0,LAC,NBA,SG,71.0,64.0,1718.0,4.3,9.9,0.439,2.3,5.0,0.466,2.0,4.9,0.412,2.1,2.4,0.894,0.9,3.0,3.9,2.3,0.9,0.3,1.3,2.3,13.1
2003,32.0,LAC,NBA,SG,62.0,26.0,1360.0,5.6,11.8,0.471,2.1,5.3,0.398,3.4,6.5,0.531,2.7,3.2,0.828,1.2,3.0,4.1,1.9,0.9,0.2,1.5,2.4,15.9
2004,33.0,HOU,NBA,SF,49.0,0.0,703.0,3.7,9.8,0.377,2.2,6.2,0.352,1.5,3.5,0.42,0.7,0.8,0.875,0.5,3.2,3.7,1.3,0.8,0.3,1.5,2.2,10.3
2005,34.0,CHI,NBA,SG,68.0,11.0,841.0,4.8,11.0,0.43,2.4,5.7,0.425,2.3,5.3,0.435,1.9,2.4,0.804,0.6,2.7,3.4,2.2,1.2,0.0,1.6,2.9,13.9
2006,35.0,CHI,NBA,SG,29.0,1.0,228.0,3.8,9.6,0.393,1.4,5.2,0.273,2.4,4.4,0.536,0.3,0.8,0.4,0.6,3.0,3.6,2.1,0.9,0.2,1.7,3.2,9.3
2007,36.0,PHO,NBA,SG,11.0,0.0,73.0,4.4,12.3,0.36,3.5,8.9,0.389,1.0,3.5,0.286,1.0,1.0,1.0,1.0,3.5,4.4,2.0,0.0,0.5,2.5,3.0,13.3
2008,37.0,PHO,NBA,SF,16.0,0.0,113.0,3.8,10.5,0.364,3.5,8.3,0.423,0.3,2.2,0.143,1.3,1.3,1.0,0.3,3.5,3.8,3.2,0.0,0.3,1.9,3.5,12.4
